DepartmentID,LocationID,Headcount,SnapshotDate,DepartmentName,LocationName,Region
1,2,3,6/1/2025,Executive,Phoenix,West
1,3,12,6/1/2025,Executive,Austin,South
1,4,7,6/1/2025,Executive,Chicago,Midwest
1,5,5,6/1/2025,Executive,Atlanta,South
1,6,5,6/1/2025,Executive,Seattle,West
1,7,4,6/1/2025,Executive,Denver,West
1,8,5,6/1/2025,Executive,Nashville,South
1,9,5,6/1/2025,Executive,Miami,South
1,10,11,6/1/2025,Executive,Remote-East,East
1,11,5,6/1/2025,Executive,Remote-Central,Central
1,12,8,6/1/2025,Executive,Remote-West,West
2,1,250,6/1/2025,Engineering,Las Vegas,West
2,2,204,6/1/2025,Engineering,Phoenix,West
2,3,285,6/1/2025,Engineering,Austin,South
2,4,188,6/1/2025,Engineering,Chicago,Midwest
2,5,192,6/1/2025,Engineering,Atlanta,South
2,6,187,6/1/2025,Engineering,Seattle,West
2,7,179,6/1/2025,Engineering,Denver,West
2,8,157,6/1/2025,Engineering,Nashville,South
2,9,176,6/1/2025,Engineering,Miami,South
2,10,175,6/1/2025,Engineering,Remote-East,East
2,11,216,6/1/2025,Engineering,Remote-Central,Central
2,12,175,6/1/2025,Engineering,Remote-West,West
3,1,78,6/1/2025,Product,Las Vegas,West
3,2,52,6/1/2025,Product,Phoenix,West
3,3,76,6/1/2025,Product,Austin,South
3,4,46,6/1/2025,Product,Chicago,Midwest
3,5,47,6/1/2025,Product,Atlanta,South
3,6,65,6/1/2025,Product,Seattle,West
3,7,48,6/1/2025,Product,Denver,West
3,8,57,6/1/2025,Product,Nashville,South
3,9,54,6/1/2025,Product,Miami,South
3,10,56,6/1/2025,Product,Remote-East,East
3,11,48,6/1/2025,Product,Remote-Central,Central
3,12,49,6/1/2025,Product,Remote-West,West
4,1,69,6/1/2025,IT,Las Vegas,West
4,2,56,6/1/2025,IT,Phoenix,West
4,3,89,6/1/2025,IT,Austin,South
4,4,58,6/1/2025,IT,Chicago,Midwest
4,5,53,6/1/2025,IT,Atlanta,South
4,6,69,6/1/2025,IT,Seattle,West
4,7,44,6/1/2025,IT,Denver,West
4,8,51,6/1/2025,IT,Nashville,South
4,9,55,6/1/2025,IT,Miami,South
4,10,62,6/1/2025,IT,Remote-East,East
4,11,55,6/1/2025,IT,Remote-Central,Central
4,12,54,6/1/2025,IT,Remote-West,West
5,1,39,6/1/2025,Finance,Las Vegas,West
5,2,37,6/1/2025,Finance,Phoenix,West
5,3,65,6/1/2025,Finance,Austin,South
5,4,50,6/1/2025,Finance,Chicago,Midwest
5,5,46,6/1/2025,Finance,Atlanta,South
5,6,51,6/1/2025,Finance,Seattle,West
5,7,48,6/1/2025,Finance,Denver,West
5,8,37,6/1/2025,Finance,Nashville,South
5,9,49,6/1/2025,Finance,Miami,South
5,10,44,6/1/2025,Finance,Remote-East,East
5,11,55,6/1/2025,Finance,Remote-Central,Central
5,12,52,6/1/2025,Finance,Remote-West,West
6,1,51,6/1/2025,HR,Las Vegas,West
6,2,50,6/1/2025,HR,Phoenix,West
6,3,68,6/1/2025,HR,Austin,South
6,4,57,6/1/2025,HR,Chicago,Midwest
6,5,41,6/1/2025,HR,Atlanta,South
6,6,52,6/1/2025,HR,Seattle,West
6,7,44,6/1/2025,HR,Denver,West
6,8,53,6/1/2025,HR,Nashville,South
6,9,44,6/1/2025,HR,Miami,South
6,10,42,6/1/2025,HR,Remote-East,East
6,11,42,6/1/2025,HR,Remote-Central,Central
6,12,50,6/1/2025,HR,Remote-West,West
7,1,67,6/1/2025,Marketing,Las Vegas,West
7,2,50,6/1/2025,Marketing,Phoenix,West
7,3,72,6/1/2025,Marketing,Austin,South
7,4,47,6/1/2025,Marketing,Chicago,Midwest
7,5,39,6/1/2025,Marketing,Atlanta,South
7,6,61,6/1/2025,Marketing,Seattle,West
7,7,55,6/1/2025,Marketing,Denver,West
7,8,44,6/1/2025,Marketing,Nashville,South
7,9,66,6/1/2025,Marketing,Miami,South
7,10,61,6/1/2025,Marketing,Remote-East,East
7,11,51,6/1/2025,Marketing,Remote-Central,Central
7,12,54,6/1/2025,Marketing,Remote-West,West
8,1,123,6/1/2025,Sales,Las Vegas,West
8,2,100,6/1/2025,Sales,Phoenix,West
8,3,152,6/1/2025,Sales,Austin,South
8,4,105,6/1/2025,Sales,Chicago,Midwest
8,5,98,6/1/2025,Sales,Atlanta,South
8,6,105,6/1/2025,Sales,Seattle,West
8,7,89,6/1/2025,Sales,Denver,West
8,8,76,6/1/2025,Sales,Nashville,South
8,9,91,6/1/2025,Sales,Miami,South
8,10,87,6/1/2025,Sales,Remote-East,East
8,11,99,6/1/2025,Sales,Remote-Central,Central
8,12,99,6/1/2025,Sales,Remote-West,West
9,1,97,6/1/2025,Operations,Las Vegas,West
9,2,92,6/1/2025,Operations,Phoenix,West
9,3,105,6/1/2025,Operations,Austin,South
9,4,95,6/1/2025,Operations,Chicago,Midwest
9,5,71,6/1/2025,Operations,Atlanta,South
9,6,79,6/1/2025,Operations,Seattle,West
9,7,72,6/1/2025,Operations,Denver,West
9,8,68,6/1/2025,Operations,Nashville,South
9,9,80,6/1/2025,Operations,Miami,South
9,10,104,6/1/2025,Operations,Remote-East,East
9,11,80,6/1/2025,Operations,Remote-Central,Central
9,12,87,6/1/2025,Operations,Remote-West,West
10,1,94,6/1/2025,Customer Support,Las Vegas,West
10,2,64,6/1/2025,Customer Support,Phoenix,West
10,3,96,6/1/2025,Customer Support,Austin,South
10,4,67,6/1/2025,Customer Support,Chicago,Midwest
10,5,59,6/1/2025,Customer Support,Atlanta,South
10,6,56,6/1/2025,Customer Support,Seattle,West
10,7,62,6/1/2025,Customer Support,Denver,West
10,8,54,6/1/2025,Customer Support,Nashville,South
10,9,64,6/1/2025,Customer Support,Miami,South
10,10,79,6/1/2025,Customer Support,Remote-East,East
10,11,52,6/1/2025,Customer Support,Remote-Central,Central
10,12,64,6/1/2025,Customer Support,Remote-West,West
11,1,9,6/1/2025,Legal,Las Vegas,West
11,2,6,6/1/2025,Legal,Phoenix,West
11,3,10,6/1/2025,Legal,Austin,South
11,4,9,6/1/2025,Legal,Chicago,Midwest
11,5,7,6/1/2025,Legal,Atlanta,South
11,6,14,6/1/2025,Legal,Seattle,West
11,7,14,6/1/2025,Legal,Denver,West
11,8,5,6/1/2025,Legal,Nashville,South
11,9,11,6/1/2025,Legal,Miami,South
11,10,7,6/1/2025,Legal,Remote-East,East
11,11,13,6/1/2025,Legal,Remote-Central,Central
11,12,3,6/1/2025,Legal,Remote-West,West
1,1,4,7/1/2025,Executive,Las Vegas,West
1,2,4,7/1/2025,Executive,Phoenix,West
1,3,12,7/1/2025,Executive,Austin,South
1,4,7,7/1/2025,Executive,Chicago,Midwest
1,5,5,7/1/2025,Executive,Atlanta,South
1,6,5,7/1/2025,Executive,Seattle,West
1,7,4,7/1/2025,Executive,Denver,West
1,8,5,7/1/2025,Executive,Nashville,South
1,9,5,7/1/2025,Executive,Miami,South
1,10,11,7/1/2025,Executive,Remote-East,East
1,11,5,7/1/2025,Executive,Remote-Central,Central
1,12,8,7/1/2025,Executive,Remote-West,West
2,1,253,7/1/2025,Engineering,Las Vegas,West
2,2,205,7/1/2025,Engineering,Phoenix,West
2,3,287,7/1/2025,Engineering,Austin,South
2,4,186,7/1/2025,Engineering,Chicago,Midwest
2,5,194,7/1/2025,Engineering,Atlanta,South
2,6,189,7/1/2025,Engineering,Seattle,West
2,7,181,7/1/2025,Engineering,Denver,West
2,8,156,7/1/2025,Engineering,Nashville,South
2,9,180,7/1/2025,Engineering,Miami,South
2,10,176,7/1/2025,Engineering,Remote-East,East
2,11,219,7/1/2025,Engineering,Remote-Central,Central
2,12,176,7/1/2025,Engineering,Remote-West,West
3,1,80,7/1/2025,Product,Las Vegas,West
3,2,52,7/1/2025,Product,Phoenix,West
3,3,76,7/1/2025,Product,Austin,South
3,4,47,7/1/2025,Product,Chicago,Midwest
3,5,48,7/1/2025,Product,Atlanta,South
3,6,65,7/1/2025,Product,Seattle,West
3,7,49,7/1/2025,Product,Denver,West
3,8,57,7/1/2025,Product,Nashville,South
3,9,54,7/1/2025,Product,Miami,South
3,10,56,7/1/2025,Product,Remote-East,East
3,11,48,7/1/2025,Product,Remote-Central,Central
3,12,50,7/1/2025,Product,Remote-West,West
4,1,67,7/1/2025,IT,Las Vegas,West
4,2,56,7/1/2025,IT,Phoenix,West
4,3,89,7/1/2025,IT,Austin,South
4,4,59,7/1/2025,IT,Chicago,Midwest
4,5,54,7/1/2025,IT,Atlanta,South
4,6,69,7/1/2025,IT,Seattle,West
4,7,45,7/1/2025,IT,Denver,West
4,8,52,7/1/2025,IT,Nashville,South
4,9,54,7/1/2025,IT,Miami,South
4,10,62,7/1/2025,IT,Remote-East,East
4,11,56,7/1/2025,IT,Remote-Central,Central
4,12,55,7/1/2025,IT,Remote-West,West
5,1,40,7/1/2025,Finance,Las Vegas,West
5,2,38,7/1/2025,Finance,Phoenix,West
5,3,65,7/1/2025,Finance,Austin,South
5,4,50,7/1/2025,Finance,Chicago,Midwest
5,5,47,7/1/2025,Finance,Atlanta,South
5,6,52,7/1/2025,Finance,Seattle,West
5,7,48,7/1/2025,Finance,Denver,West
5,8,38,7/1/2025,Finance,Nashville,South
5,9,50,7/1/2025,Finance,Miami,South
5,10,44,7/1/2025,Finance,Remote-East,East
5,11,55,7/1/2025,Finance,Remote-Central,Central
5,12,51,7/1/2025,Finance,Remote-West,West
6,1,50,7/1/2025,HR,Las Vegas,West
6,2,50,7/1/2025,HR,Phoenix,West
6,3,68,7/1/2025,HR,Austin,South
6,4,58,7/1/2025,HR,Chicago,Midwest
6,5,41,7/1/2025,HR,Atlanta,South
6,6,52,7/1/2025,HR,Seattle,West
6,7,45,7/1/2025,HR,Denver,West
6,8,53,7/1/2025,HR,Nashville,South
6,9,44,7/1/2025,HR,Miami,South
6,10,42,7/1/2025,HR,Remote-East,East
6,11,42,7/1/2025,HR,Remote-Central,Central
6,12,50,7/1/2025,HR,Remote-West,West
7,1,68,7/1/2025,Marketing,Las Vegas,West
7,2,50,7/1/2025,Marketing,Phoenix,West
7,3,73,7/1/2025,Marketing,Austin,South
7,4,47,7/1/2025,Marketing,Chicago,Midwest
7,5,39,7/1/2025,Marketing,Atlanta,South
7,6,62,7/1/2025,Marketing,Seattle,West
7,7,56,7/1/2025,Marketing,Denver,West
7,8,44,7/1/2025,Marketing,Nashville,South
7,9,66,7/1/2025,Marketing,Miami,South
7,10,61,7/1/2025,Marketing,Remote-East,East
7,11,50,7/1/2025,Marketing,Remote-Central,Central
7,12,54,7/1/2025,Marketing,Remote-West,West
8,1,124,7/1/2025,Sales,Las Vegas,West
8,2,101,7/1/2025,Sales,Phoenix,West
8,3,151,7/1/2025,Sales,Austin,South
8,4,106,7/1/2025,Sales,Chicago,Midwest
8,5,98,7/1/2025,Sales,Atlanta,South
8,6,104,7/1/2025,Sales,Seattle,West
8,7,90,7/1/2025,Sales,Denver,West
8,8,77,7/1/2025,Sales,Nashville,South
8,9,91,7/1/2025,Sales,Miami,South
8,10,86,7/1/2025,Sales,Remote-East,East
8,11,98,7/1/2025,Sales,Remote-Central,Central
8,12,100,7/1/2025,Sales,Remote-West,West
9,1,97,7/1/2025,Operations,Las Vegas,West
9,2,92,7/1/2025,Operations,Phoenix,West
9,3,104,7/1/2025,Operations,Austin,South
9,4,95,7/1/2025,Operations,Chicago,Midwest
9,5,71,7/1/2025,Operations,Atlanta,South
9,6,79,7/1/2025,Operations,Seattle,West
9,7,72,7/1/2025,Operations,Denver,West
9,8,69,7/1/2025,Operations,Nashville,South
9,9,79,7/1/2025,Operations,Miami,South
9,10,104,7/1/2025,Operations,Remote-East,East
9,11,80,7/1/2025,Operations,Remote-Central,Central
9,12,88,7/1/2025,Operations,Remote-West,West
10,1,94,7/1/2025,Customer Support,Las Vegas,West
10,2,64,7/1/2025,Customer Support,Phoenix,West
10,3,96,7/1/2025,Customer Support,Austin,South
10,4,68,7/1/2025,Customer Support,Chicago,Midwest
10,5,60,7/1/2025,Customer Support,Atlanta,South
10,6,57,7/1/2025,Customer Support,Seattle,West
10,7,62,7/1/2025,Customer Support,Denver,West
10,8,54,7/1/2025,Customer Support,Nashville,South
10,9,65,7/1/2025,Customer Support,Miami,South
10,10,79,7/1/2025,Customer Support,Remote-East,East
10,11,52,7/1/2025,Customer Support,Remote-Central,Central
10,12,64,7/1/2025,Customer Support,Remote-West,West
11,1,9,7/1/2025,Legal,Las Vegas,West
11,2,6,7/1/2025,Legal,Phoenix,West
11,3,10,7/1/2025,Legal,Austin,South
11,4,9,7/1/2025,Legal,Chicago,Midwest
11,5,7,7/1/2025,Legal,Atlanta,South
11,6,14,7/1/2025,Legal,Seattle,West
11,7,14,7/1/2025,Legal,Denver,West
11,8,5,7/1/2025,Legal,Nashville,South
11,9,11,7/1/2025,Legal,Miami,South
11,10,7,7/1/2025,Legal,Remote-East,East
11,11,13,7/1/2025,Legal,Remote-Central,Central
11,12,3,7/1/2025,Legal,Remote-West,West
1,1,4,8/1/2025,Executive,Las Vegas,West
1,2,4,8/1/2025,Executive,Phoenix,West
1,3,12,8/1/2025,Executive,Austin,South
1,4,7,8/1/2025,Executive,Chicago,Midwest
1,5,5,8/1/2025,Executive,Atlanta,South
1,6,5,8/1/2025,Executive,Seattle,West
1,7,4,8/1/2025,Executive,Denver,West
1,8,5,8/1/2025,Executive,Nashville,South
1,9,5,8/1/2025,Executive,Miami,South
1,10,11,8/1/2025,Executive,Remote-East,East
1,11,5,8/1/2025,Executive,Remote-Central,Central
1,12,8,8/1/2025,Executive,Remote-West,West
2,1,257,8/1/2025,Engineering,Las Vegas,West
2,2,203,8/1/2025,Engineering,Phoenix,West
2,3,286,8/1/2025,Engineering,Austin,South
2,4,183,8/1/2025,Engineering,Chicago,Midwest
2,5,196,8/1/2025,Engineering,Atlanta,South
2,6,192,8/1/2025,Engineering,Seattle,West
2,7,182,8/1/2025,Engineering,Denver,West
2,8,157,8/1/2025,Engineering,Nashville,South
2,9,181,8/1/2025,Engineering,Miami,South
2,10,175,8/1/2025,Engineering,Remote-East,East
2,11,219,8/1/2025,Engineering,Remote-Central,Central
2,12,177,8/1/2025,Engineering,Remote-West,West
3,1,81,8/1/2025,Product,Las Vegas,West
3,2,52,8/1/2025,Product,Phoenix,West
3,3,76,8/1/2025,Product,Austin,South
3,4,48,8/1/2025,Product,Chicago,Midwest
3,5,48,8/1/2025,Product,Atlanta,South
3,6,65,8/1/2025,Product,Seattle,West
3,7,49,8/1/2025,Product,Denver,West
3,8,57,8/1/2025,Product,Nashville,South
3,9,54,8/1/2025,Product,Miami,South
3,10,58,8/1/2025,Product,Remote-East,East
3,11,48,8/1/2025,Product,Remote-Central,Central
3,12,50,8/1/2025,Product,Remote-West,West
4,1,69,8/1/2025,IT,Las Vegas,West
4,2,56,8/1/2025,IT,Phoenix,West
4,3,90,8/1/2025,IT,Austin,South
4,4,60,8/1/2025,IT,Chicago,Midwest
4,5,54,8/1/2025,IT,Atlanta,South
4,6,69,8/1/2025,IT,Seattle,West
4,7,45,8/1/2025,IT,Denver,West
4,8,52,8/1/2025,IT,Nashville,South
4,9,54,8/1/2025,IT,Miami,South
4,10,64,8/1/2025,IT,Remote-East,East
4,11,56,8/1/2025,IT,Remote-Central,Central
4,12,56,8/1/2025,IT,Remote-West,West
5,1,40,8/1/2025,Finance,Las Vegas,West
5,2,39,8/1/2025,Finance,Phoenix,West
5,3,66,8/1/2025,Finance,Austin,South
5,4,50,8/1/2025,Finance,Chicago,Midwest
5,5,47,8/1/2025,Finance,Atlanta,South
5,6,52,8/1/2025,Finance,Seattle,West
5,7,48,8/1/2025,Finance,Denver,West
5,8,38,8/1/2025,Finance,Nashville,South
5,9,52,8/1/2025,Finance,Miami,South
5,10,45,8/1/2025,Finance,Remote-East,East
5,11,56,8/1/2025,Finance,Remote-Central,Central
5,12,52,8/1/2025,Finance,Remote-West,West
6,1,51,8/1/2025,HR,Las Vegas,West
6,2,51,8/1/2025,HR,Phoenix,West
6,3,68,8/1/2025,HR,Austin,South
6,4,59,8/1/2025,HR,Chicago,Midwest
6,5,43,8/1/2025,HR,Atlanta,South
6,6,52,8/1/2025,HR,Seattle,West
6,7,45,8/1/2025,HR,Denver,West
6,8,53,8/1/2025,HR,Nashville,South
6,9,44,8/1/2025,HR,Miami,South
6,10,42,8/1/2025,HR,Remote-East,East
6,11,42,8/1/2025,HR,Remote-Central,Central
6,12,51,8/1/2025,HR,Remote-West,West
7,1,69,8/1/2025,Marketing,Las Vegas,West
7,2,49,8/1/2025,Marketing,Phoenix,West
7,3,73,8/1/2025,Marketing,Austin,South
7,4,48,8/1/2025,Marketing,Chicago,Midwest
7,5,39,8/1/2025,Marketing,Atlanta,South
7,6,62,8/1/2025,Marketing,Seattle,West
7,7,56,8/1/2025,Marketing,Denver,West
7,8,44,8/1/2025,Marketing,Nashville,South
7,9,65,8/1/2025,Marketing,Miami,South
7,10,60,8/1/2025,Marketing,Remote-East,East
7,11,50,8/1/2025,Marketing,Remote-Central,Central
7,12,55,8/1/2025,Marketing,Remote-West,West
8,1,124,8/1/2025,Sales,Las Vegas,West
8,2,102,8/1/2025,Sales,Phoenix,West
8,3,150,8/1/2025,Sales,Austin,South
8,4,107,8/1/2025,Sales,Chicago,Midwest
8,5,98,8/1/2025,Sales,Atlanta,South
8,6,106,8/1/2025,Sales,Seattle,West
8,7,90,8/1/2025,Sales,Denver,West
8,8,79,8/1/2025,Sales,Nashville,South
8,9,90,8/1/2025,Sales,Miami,South
8,10,86,8/1/2025,Sales,Remote-East,East
8,11,98,8/1/2025,Sales,Remote-Central,Central
8,12,100,8/1/2025,Sales,Remote-West,West
9,1,97,8/1/2025,Operations,Las Vegas,West
9,2,91,8/1/2025,Operations,Phoenix,West
9,3,107,8/1/2025,Operations,Austin,South
9,4,96,8/1/2025,Operations,Chicago,Midwest
9,5,72,8/1/2025,Operations,Atlanta,South
9,6,79,8/1/2025,Operations,Seattle,West
9,7,73,8/1/2025,Operations,Denver,West
9,8,69,8/1/2025,Operations,Nashville,South
9,9,80,8/1/2025,Operations,Miami,South
9,10,102,8/1/2025,Operations,Remote-East,East
9,11,81,8/1/2025,Operations,Remote-Central,Central
9,12,89,8/1/2025,Operations,Remote-West,West
10,1,95,8/1/2025,Customer Support,Las Vegas,West
10,2,64,8/1/2025,Customer Support,Phoenix,West
10,3,96,8/1/2025,Customer Support,Austin,South
10,4,68,8/1/2025,Customer Support,Chicago,Midwest
10,5,61,8/1/2025,Customer Support,Atlanta,South
10,6,57,8/1/2025,Customer Support,Seattle,West
10,7,62,8/1/2025,Customer Support,Denver,West
10,8,54,8/1/2025,Customer Support,Nashville,South
10,9,65,8/1/2025,Customer Support,Miami,South
10,10,79,8/1/2025,Customer Support,Remote-East,East
10,11,51,8/1/2025,Customer Support,Remote-Central,Central
10,12,64,8/1/2025,Customer Support,Remote-West,West
11,1,9,8/1/2025,Legal,Las Vegas,West
11,2,6,8/1/2025,Legal,Phoenix,West
11,3,10,8/1/2025,Legal,Austin,South
11,4,10,8/1/2025,Legal,Chicago,Midwest
11,5,6,8/1/2025,Legal,Atlanta,South
11,6,14,8/1/2025,Legal,Seattle,West
11,7,14,8/1/2025,Legal,Denver,West
11,8,5,8/1/2025,Legal,Nashville,South
11,9,11,8/1/2025,Legal,Miami,South
11,10,7,8/1/2025,Legal,Remote-East,East
11,11,13,8/1/2025,Legal,Remote-Central,Central
11,12,3,8/1/2025,Legal,Remote-West,West
1,1,4,9/1/2025,Executive,Las Vegas,West
1,2,4,9/1/2025,Executive,Phoenix,West
1,3,12,9/1/2025,Executive,Austin,South
1,4,7,9/1/2025,Executive,Chicago,Midwest
1,5,5,9/1/2025,Executive,Atlanta,South
1,6,5,9/1/2025,Executive,Seattle,West
1,7,4,9/1/2025,Executive,Denver,West
1,8,5,9/1/2025,Executive,Nashville,South
1,9,5,9/1/2025,Executive,Miami,South
1,10,11,9/1/2025,Executive,Remote-East,East
1,11,5,9/1/2025,Executive,Remote-Central,Central
1,12,8,9/1/2025,Executive,Remote-West,West
2,1,258,9/1/2025,Engineering,Las Vegas,West
2,2,204,9/1/2025,Engineering,Phoenix,West
2,3,288,9/1/2025,Engineering,Austin,South
2,4,183,9/1/2025,Engineering,Chicago,Midwest
2,5,199,9/1/2025,Engineering,Atlanta,South
2,6,191,9/1/2025,Engineering,Seattle,West
2,7,179,9/1/2025,Engineering,Denver,West
2,8,157,9/1/2025,Engineering,Nashville,South
2,9,180,9/1/2025,Engineering,Miami,South
2,10,174,9/1/2025,Engineering,Remote-East,East
2,11,220,9/1/2025,Engineering,Remote-Central,Central
2,12,177,9/1/2025,Engineering,Remote-West,West
3,1,81,9/1/2025,Product,Las Vegas,West
3,2,53,9/1/2025,Product,Phoenix,West
3,3,76,9/1/2025,Product,Austin,South
3,4,47,9/1/2025,Product,Chicago,Midwest
3,5,48,9/1/2025,Product,Atlanta,South
3,6,64,9/1/2025,Product,Seattle,West
3,7,49,9/1/2025,Product,Denver,West
3,8,57,9/1/2025,Product,Nashville,South
3,9,54,9/1/2025,Product,Miami,South
3,10,59,9/1/2025,Product,Remote-East,East
3,11,49,9/1/2025,Product,Remote-Central,Central
3,12,50,9/1/2025,Product,Remote-West,West
4,1,71,9/1/2025,IT,Las Vegas,West
4,2,56,9/1/2025,IT,Phoenix,West
4,3,90,9/1/2025,IT,Austin,South
4,4,61,9/1/2025,IT,Chicago,Midwest
4,5,55,9/1/2025,IT,Atlanta,South
4,6,69,9/1/2025,IT,Seattle,West
4,7,45,9/1/2025,IT,Denver,West
4,8,53,9/1/2025,IT,Nashville,South
4,9,54,9/1/2025,IT,Miami,South
4,10,64,9/1/2025,IT,Remote-East,East
4,11,57,9/1/2025,IT,Remote-Central,Central
4,12,56,9/1/2025,IT,Remote-West,West
5,1,40,9/1/2025,Finance,Las Vegas,West
5,2,39,9/1/2025,Finance,Phoenix,West
5,3,68,9/1/2025,Finance,Austin,South
5,4,49,9/1/2025,Finance,Chicago,Midwest
5,5,47,9/1/2025,Finance,Atlanta,South
5,6,53,9/1/2025,Finance,Seattle,West
5,7,48,9/1/2025,Finance,Denver,West
5,8,40,9/1/2025,Finance,Nashville,South
5,9,52,9/1/2025,Finance,Miami,South
5,10,45,9/1/2025,Finance,Remote-East,East
5,11,55,9/1/2025,Finance,Remote-Central,Central
5,12,52,9/1/2025,Finance,Remote-West,West
6,1,52,9/1/2025,HR,Las Vegas,West
6,2,52,9/1/2025,HR,Phoenix,West
6,3,67,9/1/2025,HR,Austin,South
6,4,59,9/1/2025,HR,Chicago,Midwest
6,5,43,9/1/2025,HR,Atlanta,South
6,6,53,9/1/2025,HR,Seattle,West
6,7,45,9/1/2025,HR,Denver,West
6,8,52,9/1/2025,HR,Nashville,South
6,9,44,9/1/2025,HR,Miami,South
6,10,42,9/1/2025,HR,Remote-East,East
6,11,44,9/1/2025,HR,Remote-Central,Central
6,12,51,9/1/2025,HR,Remote-West,West
7,1,69,9/1/2025,Marketing,Las Vegas,West
7,2,50,9/1/2025,Marketing,Phoenix,West
7,3,73,9/1/2025,Marketing,Austin,South
7,4,48,9/1/2025,Marketing,Chicago,Midwest
7,5,39,9/1/2025,Marketing,Atlanta,South
7,6,63,9/1/2025,Marketing,Seattle,West
7,7,58,9/1/2025,Marketing,Denver,West
7,8,44,9/1/2025,Marketing,Nashville,South
7,9,65,9/1/2025,Marketing,Miami,South
7,10,60,9/1/2025,Marketing,Remote-East,East
7,11,50,9/1/2025,Marketing,Remote-Central,Central
7,12,55,9/1/2025,Marketing,Remote-West,West
8,1,124,9/1/2025,Sales,Las Vegas,West
8,2,101,9/1/2025,Sales,Phoenix,West
8,3,152,9/1/2025,Sales,Austin,South
8,4,104,9/1/2025,Sales,Chicago,Midwest
8,5,98,9/1/2025,Sales,Atlanta,South
8,6,106,9/1/2025,Sales,Seattle,West
8,7,90,9/1/2025,Sales,Denver,West
8,8,79,9/1/2025,Sales,Nashville,South
8,9,90,9/1/2025,Sales,Miami,South
8,10,86,9/1/2025,Sales,Remote-East,East
8,11,100,9/1/2025,Sales,Remote-Central,Central
8,12,100,9/1/2025,Sales,Remote-West,West
9,1,98,9/1/2025,Operations,Las Vegas,West
9,2,89,9/1/2025,Operations,Phoenix,West
9,3,109,9/1/2025,Operations,Austin,South
9,4,96,9/1/2025,Operations,Chicago,Midwest
9,5,72,9/1/2025,Operations,Atlanta,South
9,6,79,9/1/2025,Operations,Seattle,West
9,7,73,9/1/2025,Operations,Denver,West
9,8,70,9/1/2025,Operations,Nashville,South
9,9,80,9/1/2025,Operations,Miami,South
9,10,102,9/1/2025,Operations,Remote-East,East
9,11,81,9/1/2025,Operations,Remote-Central,Central
9,12,89,9/1/2025,Operations,Remote-West,West
10,1,98,9/1/2025,Customer Support,Las Vegas,West
10,2,64,9/1/2025,Customer Support,Phoenix,West
10,3,96,9/1/2025,Customer Support,Austin,South
10,4,68,9/1/2025,Customer Support,Chicago,Midwest
10,5,61,9/1/2025,Customer Support,Atlanta,South
10,6,55,9/1/2025,Customer Support,Seattle,West
10,7,62,9/1/2025,Customer Support,Denver,West
10,8,54,9/1/2025,Customer Support,Nashville,South
10,9,65,9/1/2025,Customer Support,Miami,South
10,10,79,9/1/2025,Customer Support,Remote-East,East
10,11,51,9/1/2025,Customer Support,Remote-Central,Central
10,12,64,9/1/2025,Customer Support,Remote-West,West
11,1,9,9/1/2025,Legal,Las Vegas,West
11,2,6,9/1/2025,Legal,Phoenix,West
11,3,10,9/1/2025,Legal,Austin,South
11,4,10,9/1/2025,Legal,Chicago,Midwest
11,5,6,9/1/2025,Legal,Atlanta,South
11,6,14,9/1/2025,Legal,Seattle,West
11,7,14,9/1/2025,Legal,Denver,West
11,8,5,9/1/2025,Legal,Nashville,South
11,9,11,9/1/2025,Legal,Miami,South
11,10,8,9/1/2025,Legal,Remote-East,East
11,11,13,9/1/2025,Legal,Remote-Central,Central
11,12,3,9/1/2025,Legal,Remote-West,West
1,1,4,10/1/2025,Executive,Las Vegas,West
1,2,4,10/1/2025,Executive,Phoenix,West
1,3,12,10/1/2025,Executive,Austin,South
1,4,7,10/1/2025,Executive,Chicago,Midwest
1,5,5,10/1/2025,Executive,Atlanta,South
1,6,5,10/1/2025,Executive,Seattle,West
1,7,4,10/1/2025,Executive,Denver,West
1,8,5,10/1/2025,Executive,Nashville,South
1,9,5,10/1/2025,Executive,Miami,South
1,10,11,10/1/2025,Executive,Remote-East,East
1,11,5,10/1/2025,Executive,Remote-Central,Central
1,12,8,10/1/2025,Executive,Remote-West,West
2,1,259,10/1/2025,Engineering,Las Vegas,West
2,2,205,10/1/2025,Engineering,Phoenix,West
2,3,290,10/1/2025,Engineering,Austin,South
2,4,183,10/1/2025,Engineering,Chicago,Midwest
2,5,201,10/1/2025,Engineering,Atlanta,South
2,6,192,10/1/2025,Engineering,Seattle,West
2,7,180,10/1/2025,Engineering,Denver,West
2,8,159,10/1/2025,Engineering,Nashville,South
2,9,182,10/1/2025,Engineering,Miami,South
2,10,175,10/1/2025,Engineering,Remote-East,East
2,11,218,10/1/2025,Engineering,Remote-Central,Central
2,12,177,10/1/2025,Engineering,Remote-West,West
3,1,81,10/1/2025,Product,Las Vegas,West
3,2,53,10/1/2025,Product,Phoenix,West
3,3,77,10/1/2025,Product,Austin,South
3,4,47,10/1/2025,Product,Chicago,Midwest
3,5,48,10/1/2025,Product,Atlanta,South
3,6,64,10/1/2025,Product,Seattle,West
3,7,49,10/1/2025,Product,Denver,West
3,8,57,10/1/2025,Product,Nashville,South
3,9,55,10/1/2025,Product,Miami,South
3,10,60,10/1/2025,Product,Remote-East,East
3,11,49,10/1/2025,Product,Remote-Central,Central
