"EmployeeID","GenderIdentity","Ethnicity","VeteranStatus","DisabilityStatus","MaritalStatus","EducationLevel"
106105,"Female","Hispanic or Latino","No","No","Married","Associate"
103354,"Male","White","No","No","Married","Bachelor"
104470,"Female","White","No","No","Single","Bachelor"
102980,"Female","Black or African American","No","No","Prefer Not to Say","Bachelor"
106734,"Female","Black or African American","No","No","Single","High School"
100758,"Male","White","No","No","Married","High School"
107512,"Female","White","No","No","Married","Bachelor"
103551,"Female","Hispanic or Latino","Yes","No","Married","Bachelor"
105636,"Female","White","No","No","Married","Bachelor"
106262,"Non-Binary","Black or African American","No","No","Married","Associate"
102160,"Female","White","Yes","No","Single","Bachelor"
107574,"Female","White","No","No","Single","Bachelor"
102738,"Male","Two or More Races","No","No","Married","Bachelor"
104806,"Male","White","No","No","Married","Bachelor"
103755,"Male","Black or African American","No","No","Single","Associate"
100397,"Female","Black or African American","No","No","Married","Bachelor"
106112,"Male","Asian","Prefer Not to Say","No","Married","High School"
101226,"Female","White","Yes","No","Divorced","Bachelor"
105177,"Female","White","No","No","Single","Bachelor"
100286,"Female","White","No","No","Married","Bachelor"
109451,"Female","Hispanic or Latino","No","No","Married","High School"
100368,"Male","White","No","No","Prefer Not to Say","Bachelor"
103674,"Female","White","No","No","Married","High School"
106605,"Male","White","No","No","Married","High School"
107094,"Female","Hispanic or Latino","No","No","Divorced","Doctorate"
101291,"Male","Native Hawaiian or Pacific Islander","Yes","Prefer Not to Say","Single","Bachelor"
102535,"Female","White","No","No","Married","Master"
109295,"Male","White","No","No","Single","Associate"
108418,"Male","White","No","No","Single","Associate"
101003,"Male","Asian","Yes","No","Married","Bachelor"
109330,"Male","White","No","No","Single","Master"
106326,"Male","White","No","No","Divorced","Master"
100196,"Male","Asian","No","No","Single","Master"
100150,"Female","Native Hawaiian or Pacific Islander","No","No","Married","Master"
101397,"Male","Hispanic or Latino","No","No","Divorced","Master"
106411,"Female","Prefer Not to Say","No","No","Divorced","Master"
105526,"Non-Binary","Hispanic or Latino","No","No","Single","High School"
102315,"Female","Two or More Races","No","No","Married","Master"
106741,"Female","Two or More Races","Yes","No","Married","Bachelor"
102791,"Female","White","No","No","Married","Master"
100414,"Male","Black or African American","No","No","Married","Bachelor"
109440,"Female","Black or African American","No","No","Single","Associate"
103708,"Female","Asian","Yes","No","Divorced","Associate"
101254,"Male","White","No","No","Married","High School"
103238,"Male","White","No","No","Single","Associate"
102483,"Male","Hispanic or Latino","No","No","Single","Master"
108350,"Male","White","Prefer Not to Say","No","Married","Associate"
101367,"Female","Hispanic or Latino","No","No","Single","Bachelor"
105171,"Female","Asian","No","No","Single","Associate"
101943,"Male","White","Prefer Not to Say","No","Single","Associate"
100295,"Non-Binary","White","No","No","Single","Doctorate"
105365,"Female","Prefer Not to Say","No","Yes","Divorced","Bachelor"
108012,"Male","Hispanic or Latino","No","Yes","Married","Bachelor"
108355,"Female","White","No","No","Single","Associate"
101030,"Female","White","Prefer Not to Say","No","Divorced","Bachelor"
108338,"Female","Hispanic or Latino","No","No","Single","Master"
106090,"Female","Asian","No","No","Married","Bachelor"
101138,"Non-Binary","White","No","No","Single","Associate"
108898,"Female","Asian","No","No","Married","High School"
106185,"Female","Asian","No","No","Married","Bachelor"
102813,"Female","Hispanic or Latino","No","No","Married","Bachelor"
103061,"Female","Hispanic or Latino","No","No","Single","High School"
100594,"Male","White","No","No","Divorced","Master"
107860,"Female","White","No","No","Single","Bachelor"
101584,"Male","Black or African American","Yes","No","Single","Bachelor"
101989,"Female","White","No","No","Prefer Not to Say","Bachelor"
102585,"Male","Hispanic or Latino","No","No","Married","Associate"
102195,"Male","White","No","No","Married","High School"
106406,"Female","Asian","No","No","Single","Master"
102837,"Female","Hispanic or Latino","No","No","Divorced","Bachelor"
100396,"Female","Two or More Races","No","No","Single","Master"
108166,"Non-Binary","Asian","No","No","Married","Bachelor"
108794,"Male","White","No","No","Married","Bachelor"
105010,"Female","Two or More Races","No","No","Married","Bachelor"
108835,"Female","Hispanic or Latino","No","No","Single","Master"
109355,"Female","White","No","No","Married","Master"
101499,"Female","White","No","No","Married","Bachelor"
109254,"Male","Hispanic or Latino","No","No","Single","Bachelor"
106906,"Female","White","No","No","Single","Associate"
101467,"Male","White","No","No","Married","Bachelor"
107901,"Female","Asian","No","No","Married","Master"
102614,"Male","White","No","No","Single","High School"
101627,"Female","White","No","No","Married","Bachelor"
102684,"Female","Two or More Races","No","No","Married","Master"
107470,"Female","Hispanic or Latino","No","Prefer Not to Say","Married","High School"
102144,"Male","Hispanic or Latino","No","No","Married","Master"
102067,"Female","White","No","No","Married","Bachelor"
104374,"Female","White","No","No","Divorced","Master"
105915,"Female","White","No","No","Married","Bachelor"
108701,"Male","White","No","Prefer Not to Say","Married","Doctorate"
103492,"Female","Hispanic or Latino","No","No","Married","High School"
107414,"Male","White","No","No","Single","Master"
100518,"Female","Hispanic or Latino","No","No","Married","Master"
100622,"Male","Hispanic or Latino","No","No","Married","Bachelor"
103278,"Female","Asian","No","No","Prefer Not to Say","High School"
109875,"Male","American Indian or Alaska Native","No","No","Married","Master"
101318,"Male","White","No","No","Single","Master"
100802,"Female","White","No","No","Married","Bachelor"
104797,"Male","Asian","No","No","Married","Associate"
101412,"Female","Two or More Races","No","No","Single","Master"
107545,"Female","Black or African American","No","No","Single","High School"
104579,"Male","White","No","No","Married","Bachelor"
107194,"Male","Hispanic or Latino","No","No","Single","Bachelor"
107910,"Male","White","No","No","Single","Bachelor"
105227,"Female","Hispanic or Latino","No","No","Married","Master"
105276,"Male","White","No","Yes","Married","Master"
103194,"Male","Hispanic or Latino","No","No","Divorced","High School"
104092,"Female","Two or More Races","No","Prefer Not to Say","Single","Doctorate"
100945,"Male","Black or African American","No","No","Single","Associate"
103406,"Male","Hispanic or Latino","No","No","Married","Bachelor"
103348,"Female","Asian","No","No","Single","High School"
106213,"Female","Asian","No","No","Married","Bachelor"
104043,"Female","Asian","No","Prefer Not to Say","Single","Associate"
101278,"Female","Prefer Not to Say","Yes","No","Divorced","Master"
109436,"Female","Hispanic or Latino","No","No","Single","Master"
108235,"Female","White","No","No","Prefer Not to Say","Bachelor"
107002,"Female","White","No","No","Divorced","Bachelor"
105187,"Male","Native Hawaiian or Pacific Islander","No","No","Single","Bachelor"
107779,"Male","Hispanic or Latino","No","No","Married","Bachelor"
100605,"Non-Binary","Black or African American","No","No","Married","Bachelor"
105096,"Female","Hispanic or Latino","No","No","Single","Bachelor"
109516,"Male","White","No","No","Married","High School"
104389,"Female","Black or African American","No","No","Married","Bachelor"
102520,"Female","White","No","No","Single","High School"
102108,"Female","White","No","No","Married","Bachelor"
107660,"Male","Black or African American","No","Yes","Married","Doctorate"
109701,"Male","White","No","No","Prefer Not to Say","Bachelor"
109595,"Female","White","No","No","Single","Bachelor"
106465,"Female","Prefer Not to Say","No","No","Married","Bachelor"
101978,"Male","Two or More Races","No","No","Single","High School"
105074,"Female","Black or African American","No","Yes","Married","Bachelor"
103448,"Male","White","No","Prefer Not to Say","Married","Associate"
107126,"Male","Hispanic or Latino","No","No","Married","Bachelor"
108006,"Male","White","No","No","Married","Master"
101514,"Female","White","No","No","Married","Master"
105532,"Male","Black or African American","No","No","Single","Bachelor"
108861,"Male","White","No","No","Single","Bachelor"
103021,"Female","Two or More Races","No","No","Single","Master"
107384,"Male","White","No","No","Divorced","Bachelor"
102459,"Male","White","No","No","Married","High School"
109998,"Female","Black or African American","No","No","Single","Bachelor"
105045,"Female","Hispanic or Latino","No","No","Single","Bachelor"
103484,"Female","Black or African American","No","No","Single","Bachelor"
105181,"Female","Black or African American","No","No","Single","Bachelor"
104776,"Female","Asian","No","No","Married","Bachelor"
102192,"Non-Binary","Native Hawaiian or Pacific Islander","No","No","Divorced","High School"
100315,"Male","Black or African American","No","No","Married","Doctorate"
109425,"Female","Asian","No","No","Married","Master"
109442,"Female","Black or African American","No","No","Single","Master"
103874,"Female","White","No","No","Married","Associate"
109042,"Female","Asian","No","No","Divorced","Bachelor"
105391,"Male","White","No","No","Single","Bachelor"
108650,"Female","Hispanic or Latino","No","Prefer Not to Say","Single","Bachelor"
101951,"Male","Black or African American","No","No","Divorced","Master"
108351,"Male","Prefer Not to Say","No","No","Married","Bachelor"
106900,"Female","Black or African American","No","Yes","Married","Bachelor"
106140,"Male","White","No","No","Married","Doctorate"
108497,"Female","Black or African American","No","No","Married","Bachelor"
102493,"Female","Asian","No","Prefer Not to Say","Single","Bachelor"
104568,"Male","Black or African American","No","No","Single","Master"
102092,"Male","Two or More Races","No","No","Married","Associate"
100970,"Female","White","No","No","Married","Bachelor"
102475,"Female","Hispanic or Latino","No","No","Married","Associate"
107336,"Male","Asian","Yes","No","Married","Associate"
107781,"Male","White","No","No","Married","Master"
100603,"Male","White","No","No","Married","Bachelor"
103947,"Male","Hispanic or Latino","No","No","Single","High School"
100100,"Male","Asian","No","No","Married","Master"
100245,"Male","Hispanic or Latino","No","No","Single","Bachelor"
108716,"Male","Asian","Prefer Not to Say","No","Single","High School"
106325,"Female","White","No","No","Single","Bachelor"
105267,"Female","Asian","No","No","Married","Bachelor"
101517,"Male","Prefer Not to Say","No","No","Divorced","Master"
104626,"Male","Asian","Prefer Not to Say","No","Single","Bachelor"
103217,"Male","Prefer Not to Say","No","No","Single","Master"
102035,"Female","Hispanic or Latino","No","No","Married","Associate"
105496,"Female","American Indian or Alaska Native","No","Yes","Single","Bachelor"
107548,"Male","Asian","No","No","Married","Associate"
101073,"Female","Two or More Races","Prefer Not to Say","Prefer Not to Say","Divorced","Associate"
104652,"Male","Two or More Races","No","Prefer Not to Say","Married","High School"
105870,"Male","Black or African American","No","No","Married","Doctorate"
103241,"Male","Black or African American","No","No","Married","Bachelor"
108594,"Female","White","No","No","Single","Master"
107347,"Female","Prefer Not to Say","No","Prefer Not to Say","Divorced","Bachelor"
108471,"Female","Asian","Prefer Not to Say","No","Divorced","Bachelor"
103048,"Female","White","No","Yes","Single","High School"
102816,"Male","White","No","No","Single","Bachelor"
100969,"Female","Black or African American","No","Yes","Married","Doctorate"
104160,"Female","Black or African American","No","Yes","Single","Master"
100988,"Female","White","No","No","Single","Bachelor"
