"CompensationEventID","EmployeeID","EffectiveDate","BaseSalary","BonusTargetPct","AnnualBonusTarget","PayGrade","CompensationChangeReason"
"C105839_7",105839,2021-01-01,388081,0.2,77616,"L8","Market Adjustment"
"C105839_8",105839,2022-01-01,344700,0.2,68940,"L8","Merit"
"C105839_9",105839,2023-01-01,392887,0.2,78577,"L8","Merit"
"C105839_10",105839,2024-01-01,431530,0.2,86306,"L8","Merit"
"C105839_11",105839,2025-01-01,369444,0.2,73889,"L8","Merit"
"C105839_12",105839,2026-01-01,489767,0.2,97953,"L8","Market Adjustment"
"C100764_1",100764,2015-01-01,334009,0.2,66802,"L8","Hire"
"C100764_2",100764,2016-01-01,342627,0.2,68525,"L8","Merit"
"C100764_3",100764,2017-01-01,357969,0.2,71594,"L8","Merit"
"C100764_4",100764,2018-01-01,373445,0.2,74689,"L8","Merit"
"C100764_5",100764,2019-01-01,401949,0.2,80390,"L8","Merit"
"C100764_6",100764,2020-01-01,362811,0.2,72562,"L8","Merit"
"C100764_7",100764,2021-01-01,442556,0.2,88511,"L8","Merit"
"C100764_8",100764,2022-01-01,382987,0.2,76597,"L8","Merit"
"C100764_9",100764,2023-01-01,453880,0.2,90776,"L8","Merit"
"C100764_10",100764,2024-01-01,425719,0.2,85144,"L8","Merit"
"C100764_11",100764,2025-01-01,554923,0.2,110985,"L8","Merit"
"C100764_12",100764,2026-01-01,396347,0.2,79269,"L8","Merit"
"C101025_1",101025,2016-01-01,275210,0.2,55042,"L8","Hire"
"C101025_2",101025,2017-01-01,282271,0.2,56454,"L8","Merit"
"C101025_3",101025,2018-01-01,293175,0.2,58635,"L8","Merit"
"C101025_4",101025,2019-01-01,316876,0.2,63375,"L8","Market Adjustment"
"C101025_5",101025,2020-01-01,339268,0.2,67854,"L8","Merit"
"C101025_6",101025,2021-01-01,341730,0.2,68346,"L8","Merit"
"C101025_7",101025,2022-01-01,374401,0.2,74880,"L8","Market Adjustment"
"C101025_8",101025,2023-01-01,350384,0.2,70077,"L8","Merit"
"C101025_9",101025,2024-01-01,314620,0.2,62924,"L8","Market Adjustment"
"C101025_10",101025,2025-01-01,356449,0.2,71290,"L8","Merit"
"C101025_11",101025,2026-01-01,458840,0.2,91768,"L8","Merit"
"C102509_1",102509,2016-01-01,293582,0.2,58716,"L8","Hire"
"C102509_2",102509,2017-01-01,298439,0.2,59688,"L8","Merit"
"C102509_3",102509,2018-01-01,316070,0.2,63214,"L8","Merit"
"C102509_4",102509,2019-01-01,314680,0.2,62936,"L8","Merit"
"C102509_5",102509,2020-01-01,340090,0.2,68018,"L8","Market Adjustment"
"C102509_6",102509,2021-01-01,370332,0.2,74066,"L8","Merit"
"C102509_7",102509,2022-01-01,389209,0.2,77842,"L8","Merit"
"C102509_8",102509,2023-01-01,403035,0.2,80607,"L8","Merit"
"C102509_9",102509,2024-01-01,371805,0.2,74361,"L8","Merit"
"C102509_10",102509,2025-01-01,473575,0.2,94715,"L8","Merit"
"C102509_11",102509,2026-01-01,408887,0.2,81777,"L8","Merit"
"C104582_1",104582,2016-01-01,343619,0.2,68724,"L8","Hire"
"C104582_2",104582,2017-01-01,360564,0.2,72113,"L8","Merit"
"C104582_3",104582,2018-01-01,376556,0.2,75311,"L8","Merit"
"C104582_4",104582,2019-01-01,385231,0.2,77046,"L8","Merit"
"C104582_5",104582,2020-01-01,373726,0.2,74745,"L8","Market Adjustment"
"C104582_6",104582,2021-01-01,397262,0.2,79452,"L8","Merit"
"C104582_7",104582,2022-01-01,398913,0.2,79783,"L8","Merit"
"C104582_8",104582,2023-01-01,458114,0.2,91623,"L8","Merit"
"C104582_9",104582,2024-01-01,487981,0.2,97596,"L8","Merit"
"C104582_10",104582,2025-01-01,450990,0.2,90198,"L8","Merit"
"C104582_11",104582,2026-01-01,543494,0.2,108699,"L8","Merit"
"C105397_1",105397,2017-01-01,314428,0.2,62886,"L8","Hire"
"C105397_2",105397,2018-01-01,322412,0.2,64482,"L8","Merit"
"C105397_3",105397,2019-01-01,328349,0.2,65670,"L8","Merit"
"C105397_4",105397,2020-01-01,351391,0.2,70278,"L8","Merit"
"C105397_5",105397,2021-01-01,336590,0.2,67318,"L8","Merit"
"C105397_6",105397,2022-01-01,357799,0.2,71560,"L8","Merit"
"C105397_7",105397,2023-01-01,398766,0.2,79753,"L8","Merit"
"C105397_8",105397,2024-01-01,382211,0.2,76442,"L8","Merit"
"C105397_9",105397,2025-01-01,444310,0.2,88862,"L8","Merit"
"C105397_10",105397,2026-01-01,372133,0.2,74427,"L8","Merit"
"C109009_1",109009,2017-01-01,277267,0.2,55453,"L8","Hire"
"C109009_2",109009,2018-01-01,283100,0.2,56620,"L8","Merit"
"C109009_3",109009,2019-01-01,291107,0.2,58221,"L8","Merit"
"C109009_4",109009,2020-01-01,292541,0.2,58508,"L8","Merit"
"C109009_5",109009,2021-01-01,339877,0.2,67975,"L8","Market Adjustment"
"C109009_6",109009,2022-01-01,333839,0.2,66768,"L8","Merit"
"C109009_7",109009,2023-01-01,308878,0.2,61776,"L8","Merit"
"C109009_8",109009,2024-01-01,397688,0.2,79538,"L8","Market Adjustment"
"C109009_9",109009,2025-01-01,317870,0.2,63574,"L8","Merit"
"C109009_10",109009,2026-01-01,445254,0.2,89051,"L8","Merit"
"C100212_1",100212,2018-01-01,315988,0.2,63198,"L8","Hire"
"C100212_2",100212,2019-01-01,327282,0.2,65456,"L8","Merit"
"C100212_3",100212,2020-01-01,349318,0.2,69864,"L8","Merit"
"C100212_4",100212,2021-01-01,349975,0.2,69995,"L8","Market Adjustment"
"C100212_5",100212,2022-01-01,358805,0.2,71761,"L8","Merit"
"C100212_6",100212,2023-01-01,362947,0.2,72589,"L8","Market Adjustment"
"C100212_7",100212,2024-01-01,361712,0.2,72342,"L8","Merit"
"C100212_8",100212,2025-01-01,397623,0.2,79525,"L8","Market Adjustment"
"C100212_9",100212,2026-01-01,467178,0.2,93436,"L8","Merit"
"C107980_1",107980,2018-01-01,327277,0.2,65455,"L8","Hire"
"C107980_2",107980,2019-01-01,333432,0.2,66686,"L8","Merit"
"C107980_3",107980,2020-01-01,354044,0.2,70809,"L8","Market Adjustment"
"C107980_4",107980,2021-01-01,364187,0.2,72837,"L8","Merit"
"C107980_5",107980,2022-01-01,386102,0.2,77220,"L8","Merit"
"C107980_6",107980,2023-01-01,420201,0.2,84040,"L8","Merit"
"C107980_7",107980,2024-01-01,416626,0.2,83325,"L8","Merit"
"C107980_8",107980,2025-01-01,392993,0.2,78599,"L8","Market Adjustment"
"C107980_9",107980,2026-01-01,395418,0.2,79084,"L8","Merit"
"C103928_1",103928,2018-01-01,275137,0.2,55027,"L8","Hire"
"C103928_2",103928,2019-01-01,285480,0.2,57096,"L8","Merit"
"C103928_3",103928,2020-01-01,300074,0.2,60015,"L8","Merit"
"C103928_4",103928,2021-01-01,296430,0.2,59286,"L8","Merit"
"C103928_5",103928,2022-01-01,297931,0.2,59586,"L8","Market Adjustment"
"C103928_6",103928,2023-01-01,320178,0.2,64036,"L8","Merit"
"C103928_7",103928,2024-01-01,306505,0.2,61301,"L8","Merit"
"C103928_8",103928,2025-01-01,361496,0.2,72299,"L8","Market Adjustment"
"C103928_9",103928,2026-01-01,354316,0.2,70863,"L8","Merit"
"C107732_1",107732,2018-01-01,353521,0.2,70704,"L8","Hire"
"C107732_2",107732,2019-01-01,371456,0.2,74291,"L8","Market Adjustment"
"C107732_3",107732,2020-01-01,374719,0.2,74944,"L8","Merit"
"C107732_4",107732,2021-01-01,376264,0.2,75253,"L8","Market Adjustment"
"C107732_5",107732,2022-01-01,418025,0.2,83605,"L8","Merit"
"C107732_6",107732,2023-01-01,424653,0.2,84931,"L8","Merit"
"C107732_7",107732,2024-01-01,398654,0.2,79731,"L8","Merit"
"C107732_8",107732,2025-01-01,406914,0.2,81383,"L8","Merit"
"C107732_9",107732,2026-01-01,516532,0.2,103306,"L8","Merit"
"C109284_1",109284,2018-01-01,310099,0.2,62020,"L8","Hire"
"C109284_2",109284,2019-01-01,318730,0.2,63746,"L8","Market Adjustment"
"C109284_3",109284,2020-01-01,335557,0.2,67111,"L8","Merit"
"C109284_4",109284,2021-01-01,359051,0.2,71810,"L8","Merit"
"C109284_5",109284,2022-01-01,370900,0.2,74180,"L8","Merit"
"C109284_6",109284,2023-01-01,396634,0.2,79327,"L8","Merit"
"C109284_7",109284,2024-01-01,406105,0.2,81221,"L8","Merit"
"C109284_8",109284,2025-01-01,347567,0.2,69513,"L8","Merit"
"C109284_9",109284,2026-01-01,442058,0.2,88412,"L8","Merit"
"C107378_1",107378,2018-01-01,281814,0.2,56363,"L8","Hire"
"C107378_2",107378,2019-01-01,292430,0.2,58486,"L8","Merit"
"C107378_3",107378,2020-01-01,306196,0.2,61239,"L8","Merit"
"C107378_4",107378,2021-01-01,301901,0.2,60380,"L8","Merit"
"C107378_5",107378,2022-01-01,334037,0.2,66807,"L8","Merit"
"C107378_6",107378,2023-01-01,333508,0.2,66702,"L8","Merit"
"C107378_7",107378,2024-01-01,337421,0.2,67484,"L8","Merit"
"C107378_8",107378,2025-01-01,394817,0.2,78963,"L8","Merit"
"C107378_9",107378,2026-01-01,378784,0.2,75757,"L8","Merit"
"C103074_1",103074,2019-01-01,299254,0.2,59851,"L8","Hire"
"C103074_2",103074,2020-01-01,309009,0.2,61802,"L8","Merit"
"C103074_3",103074,2021-01-01,326493,0.2,65299,"L8","Merit"
"C103074_4",103074,2022-01-01,346986,0.2,69397,"L8","Merit"
"C103074_5",103074,2023-01-01,323093,0.2,64619,"L8","Merit"
"C103074_6",103074,2024-01-01,388516,0.2,77703,"L8","Market Adjustment"
"C103074_7",103074,2025-01-01,375868,0.2,75174,"L8","Market Adjustment"
"C103074_8",103074,2026-01-01,409384,0.2,81877,"L8","Merit"
"C101336_1",101336,2019-01-01,256517,0.2,51303,"L8","Hire"
"C101336_2",101336,2020-01-01,266066,0.2,53213,"L8","Merit"
"C101336_3",101336,2021-01-01,284457,0.2,56891,"L8","Merit"
"C101336_4",101336,2022-01-01,299809,0.2,59962,"L8","Merit"
"C101336_5",101336,2023-01-01,290468,0.2,58094,"L8","Market Adjustment"
"C101336_6",101336,2024-01-01,317730,0.2,63546,"L8","Merit"
"C101336_7",101336,2025-01-01,323796,0.2,64759,"L8","Merit"
"C101336_8",101336,2026-01-01,319665,0.2,63933,"L8","Merit"
"C106260_1",106260,2019-01-01,284863,0.2,56973,"L8","Hire"
"C106260_2",106260,2020-01-01,290865,0.2,58173,"L8","Merit"
"C106260_3",106260,2021-01-01,304379,0.2,60876,"L8","Merit"
"C106260_4",106260,2022-01-01,331853,0.2,66371,"L8","Merit"
"C106260_5",106260,2023-01-01,318282,0.2,63656,"L8","Merit"
"C106260_6",106260,2024-01-01,349573,0.2,69915,"L8","Merit"
"C106260_7",106260,2025-01-01,388781,0.2,77756,"L8","Merit"
"C106260_8",106260,2026-01-01,358451,0.2,71690,"L8","Merit"
"C102454_1",102454,2019-01-01,310566,0.2,62113,"L8","Hire"
"C102454_2",102454,2020-01-01,319200,0.2,63840,"L8","Merit"
"C102454_3",102454,2021-01-01,335674,0.2,67135,"L8","Merit"
"C102454_4",102454,2022-01-01,327025,0.2,65405,"L8","Merit"
"C102454_5",102454,2023-01-01,370050,0.2,74010,"L8","Merit"
"C102454_6",102454,2024-01-01,367838,0.2,73568,"L8","Merit"
"C102454_7",102454,2025-01-01,359341,0.2,71868,"L8","Merit"
"C102454_8",102454,2026-01-01,395162,0.2,79032,"L8","Merit"
"C103912_1",103912,2019-01-01,307673,0.2,61535,"L8","Hire"
"C103912_2",103912,2020-01-01,315063,0.2,63013,"L8","Merit"
"C103912_3",103912,2021-01-01,337335,0.2,67467,"L8","Market Adjustment"
"C103912_4",103912,2022-01-01,338887,0.2,67777,"L8","Market Adjustment"
"C103912_5",103912,2023-01-01,352111,0.2,70422,"L8","Market Adjustment"
"C103912_6",103912,2024-01-01,402012,0.2,80402,"L8","Merit"
"C103912_7",103912,2025-01-01,421928,0.2,84386,"L8","Merit"
"C103912_8",103912,2026-01-01,410845,0.2,82169,"L8","Merit"
"C104811_1",104811,2019-01-01,337704,0.2,67541,"L8","Hire"
"C104811_2",104811,2020-01-01,349217,0.2,69843,"L8","Merit"
"C104811_3",104811,2021-01-01,362597,0.2,72519,"L8","Merit"
"C104811_4",104811,2022-01-01,396144,0.2,79229,"L8","Merit"
"C104811_5",104811,2023-01-01,393753,0.2,78751,"L8","Merit"
"C104811_6",104811,2024-01-01,413606,0.2,82721,"L8","Market Adjustment"
"C104811_7",104811,2025-01-01,373360,0.2,74672,"L8","Merit"
"C104811_8",104811,2026-01-01,481556,0.2,96311,"L8","Merit"
"C103113_1",103113,2019-01-01,279023,0.2,55805,"L8","Hire"
"C103113_2",103113,2020-01-01,290341,0.2,58068,"L8","Merit"
"C103113_3",103113,2021-01-01,308524,0.2,61705,"L8","Merit"
"C103113_4",103113,2022-01-01,323053,0.2,64611,"L8","Merit"
"C103113_5",103113,2023-01-01,335514,0.2,67103,"L8","Merit"
"C103113_6",103113,2024-01-01,303684,0.2,60737,"L8","Merit"
"C103113_7",103113,2025-01-01,377619,0.2,75524,"L8","Merit"
"C103113_8",103113,2026-01-01,384937,0.2,76987,"L8","Merit"
"C100186_1",100186,2020-01-01,307735,0.2,61547,"L8","Hire"
"C100186_2",100186,2021-01-01,323683,0.2,64737,"L8","Merit"
"C100186_3",100186,2022-01-01,324316,0.2,64863,"L8","Merit"
"C100186_4",100186,2023-01-01,359123,0.2,71825,"L8","Merit"
"C100186_5",100186,2024-01-01,355360,0.2,71072,"L8","Merit"
"C100186_6",100186,2025-01-01,354736,0.2,70947,"L8","Merit"
"C100186_7",100186,2026-01-01,365809,0.2,73162,"L8","Merit"
"C104738_1",104738,2020-01-01,286896,0.2,57379,"L8","Hire"
"C104738_2",104738,2021-01-01,291687,0.2,58337,"L8","Merit"
"C104738_3",104738,2022-01-01,313998,0.2,62800,"L8","Market Adjustment"
"C104738_4",104738,2023-01-01,324215,0.2,64843,"L8","Merit"
"C104738_5",104738,2024-01-01,323205,0.2,64641,"L8","Merit"
"C104738_6",104738,2025-01-01,364082,0.2,72816,"L8","Merit"
"C104738_7",104738,2026-01-01,389652,0.2,77930,"L8","Merit"
"C105087_1",105087,2021-01-01,279689,0.2,55938,"L8","Hire"
"C105087_2",105087,2022-01-01,292224,0.2,58445,"L8","Merit"
"C105087_3",105087,2023-01-01,309159,0.2,61832,"L8","Merit"
"C105087_4",105087,2024-01-01,314819,0.2,62964,"L8","Merit"
"C105087_5",105087,2025-01-01,340966,0.2,68193,"L8","Market Adjustment"
"C105087_6",105087,2026-01-01,304685,0.2,60937,"L8","Merit"
"C100303_1",100303,2021-01-01,291858,0.2,58372,"L8","Hire"
"C100303_2",100303,2022-01-01,307619,0.2,61524,"L8","Merit"
"C100303_3",100303,2023-01-01,314933,0.2,62987,"L8","Merit"
"C100303_4",100303,2024-01-01,327866,0.2,65573,"L8","Market Adjustment"
"C100303_5",100303,2025-01-01,336857,0.2,67371,"L8","Merit"
"C100303_6",100303,2026-01-01,325172,0.2,65034,"L8","Market Adjustment"
"C108386_1",108386,2022-01-01,321554,0.2,64311,"L8","Hire"
"C108386_2",108386,2023-01-01,333504,0.2,66701,"L8","Merit"
"C108386_3",108386,2024-01-01,343141,0.2,68628,"L8","Merit"
"C108386_4",108386,2025-01-01,350232,0.2,70046,"L8","Merit"
"C108386_5",108386,2026-01-01,353735,0.2,70747,"L8","Market Adjustment"
"C107865_1",107865,2022-01-01,263514,0.2,52703,"L8","Hire"
"C107865_2",107865,2023-01-01,269672,0.2,53934,"L8","Merit"
"C107865_3",107865,2024-01-01,287818,0.2,57564,"L8","Merit"
"C107865_4",107865,2025-01-01,288701,0.2,57740,"L8","Merit"
"C107865_5",107865,2026-01-01,311748,0.2,62350,"L8","Market Adjustment"
"C104583_1",104583,2022-01-01,288747,0.2,57749,"L8","Hire"
"C104583_2",104583,2023-01-01,300872,0.2,60174,"L8","Merit"
"C104583_3",104583,2024-01-01,307549,0.2,61510,"L8","Merit"
"C104583_4",104583,2025-01-01,313667,0.2,62733,"L8","Merit"
"C104583_5",104583,2026-01-01,325192,0.2,65038,"L8","Merit"
"C100675_1",100675,2022-01-01,304816,0.2,60963,"L8","Hire"
"C100675_2",100675,2023-01-01,311985,0.2,62397,"L8","Market Adjustment"
"C100675_3",100675,2024-01-01,330505,0.2,66101,"L8","Merit"
"C100675_4",100675,2025-01-01,338948,0.2,67790,"L8","Merit"
"C100675_5",100675,2026-01-01,372366,0.2,74473,"L8","Merit"
"C105294_1",105294,2023-01-01,338968,0.2,67794,"L8","Hire"
"C105294_2",105294,2024-01-01,350480,0.2,70096,"L8","Merit"
"C105294_3",105294,2025-01-01,369198,0.2,73840,"L8","Merit"
"C105294_4",105294,2026-01-01,375943,0.2,75189,"L8","Merit"
"C104396_1",104396,2023-01-01,330937,0.2,66187,"L8","Hire"
"C104396_2",104396,2024-01-01,343063,0.2,68613,"L8","Merit"
"C104396_3",104396,2025-01-01,347196,0.2,69439,"L8","Market Adjustment"
"C104396_4",104396,2026-01-01,355680,0.2,71136,"L8","Merit"
"C103006_1",103006,2023-01-01,289257,0.2,57851,"L8","Hire"
"C103006_2",103006,2024-01-01,295922,0.2,59184,"L8","Merit"
"C103006_3",103006,2025-01-01,320214,0.2,64043,"L8","Merit"
"C103006_4",103006,2026-01-01,328651,0.2,65730,"L8","Merit"
"C107439_1",107439,2023-01-01,283272,0.2,56654,"L8","Hire"
"C107439_2",107439,2024-01-01,293115,0.2,58623,"L8","Market Adjustment"
"C107439_3",107439,2025-01-01,301988,0.2,60398,"L8","Market Adjustment"
"C107439_4",107439,2026-01-01,310832,0.2,62166,"L8","Merit"
"C108906_1",108906,2023-01-01,270829,0.2,54166,"L8","Hire"
"C108906_2",108906,2024-01-01,277242,0.2,55448,"L8","Merit"
"C108906_3",108906,2025-01-01,284575,0.2,56915,"L8","Merit"
"C108906_4",108906,2026-01-01,306473,0.2,61295,"L8","Merit"
"C106702_1",106702,2024-01-01,328972,0.2,65794,"L8","Hire"
"C106702_2",106702,2025-01-01,338754,0.2,67751,"L8","Merit"
"C106702_3",106702,2026-01-01,356865,0.2,71373,"L8","Merit"
"C107148_1",107148,2024-01-01,326316,0.2,65263,"L8","Hire"
"C107148_2",107148,2025-01-01,340834,0.2,68167,"L8","Merit"
"C107148_3",107148,2026-01-01,358923,0.2,71785,"L8","Merit"
"C103696_1",103696,2024-01-01,319168,0.2,63834,"L8","Hire"
"C103696_2",103696,2025-01-01,327980,0.2,65596,"L8","Merit"
"C103696_3",103696,2026-01-01,339054,0.2,67811,"L8","Merit"
"C103618_1",103618,2024-01-01,289866,0.2,57973,"L8","Hire"
"C103618_2",103618,2025-01-01,297522,0.2,59504,"L8","Merit"
"C103618_3",103618,2026-01-01,309051,0.2,61810,"L8","Merit"
"C103849_1",103849,2024-01-01,268781,0.2,53756,"L8","Hire"
"C103849_2",103849,2025-01-01,280281,0.2,56056,"L8","Merit"
"C103849_3",103849,2026-01-01,286918,0.2,57384,"L8","Merit"
"C106287_1",106287,2026-01-01,331298,0.2,66260,"L8","Hire"
"C106302_1",106302,2014-01-01,312350,0.2,62470,"L8","Hire"
"C106302_2",106302,2015-01-01,318708,0.2,63742,"L8","Merit"
"C106302_3",106302,2016-01-01,336053,0.2,67211,"L8","Merit"
"C106302_4",106302,2017-01-01,335882,0.2,67176,"L8","Merit"
"C106302_5",106302,2018-01-01,362568,0.2,72514,"L8","Merit"
"C106302_6",106302,2019-01-01,350705,0.2,70141,"L8","Market Adjustment"
"C106302_7",106302,2020-01-01,399527,0.2,79905,"L8","Merit"
"C106302_8",106302,2021-01-01,411419,0.2,82284,"L8","Merit"
"C106302_9",106302,2022-01-01,461952,0.2,92390,"L8","Merit"
"C106302_10",106302,2023-01-01,448340,0.2,89668,"L8","Merit"
"C106302_11",106302,2024-01-01,411643,0.2,82329,"L8","Merit"
"C106302_12",106302,2025-01-01,404985,0.2,80997,"L8","Merit"
"C106302_13",106302,2026-01-01,438536,0.2,87707,"L8","Merit"
"C107673_1",107673,2014-01-01,323693,0.2,64739,"L8","Hire"
"C107673_2",107673,2015-01-01,334217,0.2,66843,"L8","Merit"
"C107673_3",107673,2016-01-01,358102,0.2,71620,"L8","Merit"
"C107673_4",107673,2017-01-01,357741,0.2,71548,"L8","Merit"
"C107673_5",107673,2018-01-01,396470,0.2,79294,"L8","Merit"
"C107673_6",107673,2019-01-01,358041,0.2,71608,"L8","Merit"
"C107673_7",107673,2020-01-01,377200,0.2,75440,"L8","Merit"
"C107673_8",107673,2021-01-01,406008,0.2,81202,"L8","Merit"
"C107673_9",107673,2022-01-01,373465,0.2,74693,"L8","Merit"
"C107673_10",107673,2023-01-01,467156,0.2,93431,"L8","Merit"
"C107673_11",107673,2024-01-01,492130,0.2,98426,"L8","Merit"
"C107673_12",107673,2025-01-01,582362,0.2,116472,"L8","Merit"
"C107673_13",107673,2026-01-01,439829,0.2,87966,"L8","Merit"
"C109811_1",109811,2017-01-01,359179,0.2,71836,"L8","Hire"
"C109811_2",109811,2018-01-01,374443,0.2,74889,"L8","Merit"
"C109811_3",109811,2019-01-01,373433,0.2,74687,"L8","Merit"
"C109811_4",109811,2020-01-01,416083,0.2,83217,"L8","Merit"
"C109811_5",109811,2021-01-01,431260,0.2,86252,"L8","Merit"
"C109811_6",109811,2022-01-01,393637,0.2,78727,"L8","Merit"
"C109811_7",109811,2023-01-01,424381,0.2,84876,"L8","Merit"
"C109811_8",109811,2024-01-01,468938,0.2,93788,"L8","Merit"
"C109811_9",109811,2025-01-01,428086,0.2,85617,"L8","Merit"
"C109811_10",109811,2026-01-01,462273,0.2,92455,"L8","Merit"
"C102673_1",102673,2018-01-01,332360,0.2,66472,"L8","Hire"
"C102673_2",102673,2019-01-01,347606,0.2,69521,"L8","Market Adjustment"
"C102673_3",102673,2020-01-01,343117,0.2,68623,"L8","Merit"
"C102673_4",102673,2021-01-01,366496,0.2,73299,"L8","Merit"
"C102673_5",102673,2022-01-01,404097,0.2,80819,"L8","Merit"
"C102673_6",102673,2023-01-01,403944,0.2,80789,"L8","Merit"
"C102673_7",102673,2024-01-01,426997,0.2,85399,"L8","Merit"
"C102673_8",102673,2025-01-01,417894,0.2,83579,"L8","Merit"
"C102673_9",102673,2026-01-01,450023,0.2,90005,"L8","Merit"
"C102052_1",102052,2022-01-01,338881,0.2,67776,"L8","Hire"
"C102052_2",102052,2023-01-01,346250,0.2,69250,"L8","Market Adjustment"
"C102052_3",102052,2024-01-01,366329,0.2,73266,"L8","Merit"
"C102052_4",102052,2025-01-01,397520,0.2,79504,"L8","Merit"
"C102052_5",102052,2026-01-01,367624,0.2,73525,"L8","Market Adjustment"
"C101479_1",101479,2024-01-01,259294,0.2,51859,"L8","Hire"
"C101479_2",101479,2025-01-01,265402,0.2,53080,"L8","Merit"
"C101479_3",101479,2026-01-01,284116,0.2,56823,"L8","Merit"
"C109885_1",109885,2013-01-01,228898,0.2,45780,"L6","Hire"
"C109885_2",109885,2014-01-01,240868,0.2,48174,"L6","Merit"
"C109885_3",109885,2015-01-01,242464,0.2,48493,"L6","Merit"
"C109885_4",109885,2016-01-01,241160,0.2,48232,"L6","Merit"
"C109885_5",109885,2017-01-01,265767,0.2,53153,"L6","Merit"
"C109885_6",109885,2018-01-01,277495,0.2,55499,"L6","Market Adjustment"
"C109885_7",109885,2019-01-01,257934,0.2,51587,"L6","Merit"
"C109885_8",109885,2020-01-01,265061,0.2,53012,"L6","Merit"
"C109885_9",109885,2021-01-01,322588,0.2,64518,"L6","Merit"
"C109885_10",109885,2022-01-01,269102,0.2,53820,"L6","Merit"
"C109885_11",109885,2023-01-01,355106,0.2,71021,"L6","Market Adjustment"
"C109885_12",109885,2024-01-01,372592,0.2,74518,"L6","Merit"
"C109885_13",109885,2025-01-01,399827,0.2,79965,"L6","Merit"
"C109885_14",109885,2026-01-01,427282,0.2,85456,"L6","Merit"
"C108106_1",108106,2013-01-01,252770,0.2,50554,"L6","Hire"
"C108106_2",108106,2014-01-01,258090,0.2,51618,"L6","Merit"
"C108106_3",108106,2015-01-01,267500,0.2,53500,"L6","Merit"
"C108106_4",108106,2016-01-01,288455,0.2,57691,"L6","Merit"
"C108106_5",108106,2017-01-01,312968,0.2,62594,"L6","Market Adjustment"
"C108106_6",108106,2018-01-01,303647,0.2,60729,"L6","Merit"
"C108106_7",108106,2019-01-01,317248,0.2,63450,"L6","Merit"
"C108106_8",108106,2020-01-01,305752,0.2,61150,"L6","Merit"
"C108106_9",108106,2021-01-01,319541,0.2,63908,"L6","Merit"
"C108106_10",108106,2022-01-01,354600,0.2,70920,"L6","Market Adjustment"
"C108106_11",108106,2023-01-01,293601,0.2,58720,"L6","Merit"
"C108106_12",108106,2024-01-01,364009,0.2,72802,"L6","Merit"
"C108106_13",108106,2025-01-01,328351,0.2,65670,"L6","Merit"
"C108106_14",108106,2026-01-01,487183,0.2,97437,"L6","Merit"
"C103155_1",103155,2013-01-01,199283,0.2,39857,"L6","Hire"
"C103155_2",103155,2014-01-01,204736,0.2,40947,"L6","Merit"
"C103155_3",103155,2015-01-01,217621,0.2,43524,"L6","Merit"
"C103155_4",103155,2016-01-01,222019,0.2,44404,"L6","Merit"
