"SurveyResponseID","EmployeeID","SurveyDate","EngagementScore","ManagerEffectivenessScore","InclusionScore","IntentToStayScore","SurveyParticipationFlag"
"S202403_102661",102661,2024-03-31,4.8,2.6,3.7,3.1,"Yes"
"S202403_104933",104933,2024-03-31,3.1,4.3,4.1,3.9,"Yes"
"S202403_105131",105131,2024-03-31,3.6,3.4,3.4,3.6,"Yes"
"S202403_100010",100010,2024-03-31,3,4.7,4,3.7,"Yes"
"S202403_105642",105642,2024-03-31,3.7,4.9,3.9,2.6,"Yes"
"S202403_105158",105158,2024-03-31,4.3,4.1,3.9,1.6,"Yes"
"S202403_107273",107273,2024-03-31,4,3.5,3.6,4.1,"Yes"
"S202403_100404",100404,2024-03-31,3.4,4.7,3.7,2.7,"Yes"
"S202403_101828",101828,2024-03-31,3.3,3.7,4,4.6,"Yes"
"S202403_108597",108597,2024-03-31,4.2,4,4,3.8,"Yes"
"S202403_101027",101027,2024-03-31,4.5,4.2,4,3.7,"Yes"
"S202403_109310",109310,2024-03-31,4.4,3.8,4.5,3.7,"Yes"
"S202403_109723",109723,2024-03-31,3.3,3.1,4.1,3.8,"Yes"
"S202403_103789",103789,2024-03-31,4.2,4.3,4.4,3.7,"Yes"
"S202403_101630",101630,2024-03-31,4.2,2.9,4.1,4.2,"Yes"
"S202403_104244",104244,2024-03-31,4.4,4.1,3.7,2.7,"Yes"
"S202403_101687",101687,2024-03-31,3,3.2,3.4,3.2,"Yes"
"S202403_108931",108931,2024-03-31,4.3,3.9,3.2,4,"Yes"
"S202403_109192",109192,2024-03-31,4.3,4.7,4,3.7,"Yes"
"S202403_105228",105228,2024-03-31,4.9,4.7,5,5,"Yes"
"S202403_106409",106409,2024-03-31,3.8,4.5,4.8,1.7,"Yes"
"S202403_109956",109956,2024-03-31,3.8,3.2,3.6,3.7,"Yes"
"S202403_104416",104416,2024-03-31,3.5,4.6,3.6,5,"Yes"
"S202403_107944",107944,2024-03-31,4,4.3,4.6,4.1,"Yes"
"S202403_107819",107819,2024-03-31,2.8,4,3.6,3.2,"Yes"
"S202403_106920",106920,2024-03-31,3.2,4.1,3.7,3.1,"Yes"
"S202403_101167",101167,2024-03-31,3.6,4.5,3.7,3.7,"Yes"
"S202403_107022",107022,2024-03-31,3,5,4.2,4.6,"Yes"
"S202403_104220",104220,2024-03-31,3.1,3.2,4,4.5,"Yes"
"S202403_108620",108620,2024-03-31,2.7,4.1,3.5,2.4,"Yes"
"S202403_103722",103722,2024-03-31,3.9,3.8,4,2.6,"Yes"
"S202403_109527",109527,2024-03-31,2.9,4.6,3.3,3.8,"Yes"
"S202403_103887",103887,2024-03-31,4.8,5,3.4,3.9,"Yes"
"S202403_108820",108820,2024-03-31,3.7,3.7,4.4,5,"Yes"
"S202403_101543",101543,2024-03-31,2.5,3.6,4.3,4.5,"Yes"
"S202403_106905",106905,2024-03-31,4.4,4.6,4.7,4,"Yes"
"S202403_104561",104561,2024-03-31,3.9,3.5,3.9,3.2,"Yes"
"S202403_109313",109313,2024-03-31,4,3.5,3,3.9,"Yes"
"S202403_104050",104050,2024-03-31,3.2,3.1,4,4.2,"Yes"
"S202403_109097",109097,2024-03-31,3.5,4.1,2.5,4.2,"Yes"
"S202403_100545",100545,2024-03-31,4.2,3.1,3.4,4.3,"Yes"
"S202403_109331",109331,2024-03-31,4.5,3.3,3.8,5,"Yes"
"S202403_103328",103328,2024-03-31,4.3,3.6,3.5,3.9,"Yes"
"S202403_103428",103428,2024-03-31,3.5,4.2,4.3,3.3,"Yes"
"S202403_106676",106676,2024-03-31,4,3.4,3.5,2.9,"Yes"
"S202403_103625",103625,2024-03-31,4.6,3.7,4.4,2.2,"Yes"
"S202403_105374",105374,2024-03-31,3,3.6,4.2,2.6,"Yes"
"S202403_108371",108371,2024-03-31,2.3,3.9,4,2.8,"Yes"
"S202403_105983",105983,2024-03-31,3.6,4.3,4,4.2,"Yes"
"S202403_109865",109865,2024-03-31,3.7,4.4,3.7,4.5,"Yes"
"S202403_101071",101071,2024-03-31,1.8,3.2,4.5,3.6,"Yes"
"S202403_109122",109122,2024-03-31,3.7,3.4,4.3,3.9,"Yes"
"S202403_100820",100820,2024-03-31,3.9,3.4,4.8,3.3,"Yes"
"S202403_103818",103818,2024-03-31,3,4.8,3.9,2.3,"Yes"
"S202403_103416",103416,2024-03-31,4.2,3.3,3.5,3.5,"Yes"
"S202403_103691",103691,2024-03-31,4.4,3.9,4.1,3.7,"Yes"
"S202403_103050",103050,2024-03-31,4.1,3.8,3.5,4.2,"Yes"
"S202403_108919",108919,2024-03-31,4.2,4.4,4,3.9,"Yes"
"S202403_101209",101209,2024-03-31,4.1,4.1,4.1,4.9,"Yes"
"S202403_107090",107090,2024-03-31,3.1,4.3,3.8,2.2,"Yes"
"S202403_101360",101360,2024-03-31,3.9,2.7,3.4,1.5,"Yes"
"S202403_105476",105476,2024-03-31,2.9,4.4,4.2,4.2,"Yes"
"S202403_107693",107693,2024-03-31,3.3,4.4,4.5,4.8,"Yes"
"S202403_101521",101521,2024-03-31,3.7,4.8,4.5,4.1,"Yes"
"S202403_104555",104555,2024-03-31,3.4,3.9,4.6,2.7,"Yes"
"S202403_106758",106758,2024-03-31,3.1,4.4,4.1,5,"Yes"
"S202403_102735",102735,2024-03-31,3.1,4,3.3,4.3,"Yes"
"S202403_101130",101130,2024-03-31,4.1,4.5,3.5,3.5,"Yes"
"S202403_102844",102844,2024-03-31,2.6,3.6,3.4,3.1,"Yes"
"S202403_109844",109844,2024-03-31,3.3,4.3,3.5,5,"Yes"
"S202403_108260",108260,2024-03-31,2.8,3.6,3.3,4.2,"Yes"
"S202403_109960",109960,2024-03-31,3.1,2.6,4.6,3.4,"Yes"
"S202403_104238",104238,2024-03-31,3.7,3.7,4.6,3.5,"Yes"
"S202403_101217",101217,2024-03-31,2.5,3.8,4.1,4.3,"Yes"
"S202403_104880",104880,2024-03-31,3.5,3.3,3.6,4.4,"Yes"
"S202403_106095",106095,2024-03-31,1.7,4,4.6,3.2,"Yes"
"S202403_101771",101771,2024-03-31,3.7,1.6,3.8,3.4,"Yes"
"S202403_102294",102294,2024-03-31,2.8,3.6,4.3,2.8,"Yes"
"S202403_106105",106105,2024-03-31,3.7,5,3.7,3.5,"Yes"
"S202403_103354",103354,2024-03-31,2.9,3.5,4,2.4,"Yes"
"S202403_104470",104470,2024-03-31,3.6,4.5,4.8,3.3,"Yes"
"S202403_102980",102980,2024-03-31,2.9,3.2,3.6,5,"Yes"
"S202403_106734",106734,2024-03-31,3.3,3,3.7,3.8,"Yes"
"S202403_100758",100758,2024-03-31,4.3,3,3.9,3.6,"Yes"
"S202403_107512",107512,2024-03-31,4.5,3.5,4.4,3.2,"Yes"
"S202403_103551",103551,2024-03-31,3.6,4.4,3.3,4.7,"Yes"
"S202403_105636",105636,2024-03-31,3,3.7,4.5,3.2,"Yes"
"S202403_101291",101291,2024-03-31,4.4,4.6,3.8,4.5,"Yes"
"S202403_102535",102535,2024-03-31,3.2,3.8,3.9,2.3,"Yes"
"S202403_109295",109295,2024-03-31,3.3,4.2,3.4,4.3,"Yes"
"S202403_108418",108418,2024-03-31,4.5,4.6,4,4.6,"Yes"
"S202403_101003",101003,2024-03-31,3.5,4.1,3.6,5,"Yes"
"S202403_109330",109330,2024-03-31,2.9,3.7,4.3,3.9,"Yes"
"S202403_106326",106326,2024-03-31,2.6,4.4,3.8,4.4,"Yes"
"S202403_100196",100196,2024-03-31,3.1,3.9,3.7,2.1,"Yes"
"S202403_100150",100150,2024-03-31,3.1,4.1,3.4,3,"Yes"
"S202403_101397",101397,2024-03-31,4.5,3.7,3.8,3.2,"Yes"
"S202403_106411",106411,2024-03-31,4.5,4.2,4,3.8,"Yes"
"S202403_105526",105526,2024-03-31,3.7,3.7,4.4,2.9,"Yes"
"S202403_102315",102315,2024-03-31,3.4,3.9,3.8,4.3,"Yes"
"S202403_102791",102791,2024-03-31,2.5,3.2,3.6,3.3,"Yes"
"S202403_100414",100414,2024-03-31,4.3,4.5,4.1,4.9,"Yes"
"S202403_109440",109440,2024-03-31,3.9,4.1,4.5,2.7,"Yes"
"S202403_103708",103708,2024-03-31,3.3,4.6,4.1,3.1,"Yes"
"S202403_101254",101254,2024-03-31,4,4.1,4.1,4.2,"Yes"
"S202403_103238",103238,2024-03-31,4.7,3.9,3.7,2.1,"Yes"
"S202403_102483",102483,2024-03-31,5,3.9,3,4.4,"Yes"
"S202403_108350",108350,2024-03-31,2.7,3.5,4.4,2.9,"Yes"
"S202403_101367",101367,2024-03-31,4.4,4,3.7,3.1,"Yes"
"S202403_105171",105171,2024-03-31,2.6,4.4,5,3.7,"Yes"
"S202403_101943",101943,2024-03-31,4.8,4.2,4.6,4.4,"Yes"
"S202403_100295",100295,2024-03-31,4.8,4.1,3.9,1.6,"Yes"
"S202403_105365",105365,2024-03-31,3.9,3.9,4.1,3.9,"Yes"
"S202403_108012",108012,2024-03-31,3.6,3.7,4.1,3.8,"Yes"
"S202403_108355",108355,2024-03-31,2.7,4.1,3.1,3.8,"Yes"
"S202403_101030",101030,2024-03-31,5,4.5,4.5,1.6,"Yes"
"S202403_108338",108338,2024-03-31,3.5,4.9,3.1,3.9,"Yes"
"S202403_106090",106090,2024-03-31,4.3,4.6,4.9,3.1,"Yes"
"S202403_101138",101138,2024-03-31,3.3,4.1,4.3,3.5,"Yes"
"S202403_108898",108898,2024-03-31,3.6,2.9,4.9,1.7,"Yes"
"S202403_106185",106185,2024-03-31,4.2,3.6,4.6,4.3,"Yes"
"S202403_102813",102813,2024-03-31,3.8,3.1,4.1,4.1,"Yes"
"S202403_103061",103061,2024-03-31,3.4,3.4,4.2,4.7,"Yes"
"S202403_100594",100594,2024-03-31,4.1,3.9,3.6,3.9,"Yes"
"S202403_107860",107860,2024-03-31,2.6,4.1,4.7,3.3,"Yes"
"S202403_101989",101989,2024-03-31,3.1,3.6,4.7,5,"Yes"
"S202403_102585",102585,2024-03-31,4.3,4.3,4.3,4,"Yes"
"S202403_102195",102195,2024-03-31,4.3,3.4,4,3.3,"Yes"
"S202403_106406",106406,2024-03-31,3.4,3.8,4.2,4.3,"Yes"
"S202403_102837",102837,2024-03-31,4.2,3.9,3.9,3.6,"Yes"
"S202403_100396",100396,2024-03-31,3.7,3.7,3.3,5,"Yes"
"S202403_108166",108166,2024-03-31,4.1,4,3.6,4,"Yes"
"S202403_108794",108794,2024-03-31,3.4,3.4,5,2.9,"Yes"
"S202403_105010",105010,2024-03-31,4.7,3.7,4,3.8,"Yes"
"S202403_108835",108835,2024-03-31,4.7,4.6,4.4,5,"Yes"
"S202403_109355",109355,2024-03-31,2.9,3.4,3.5,3.8,"Yes"
"S202403_101499",101499,2024-03-31,2.6,4.1,3.7,4.4,"Yes"
"S202403_109254",109254,2024-03-31,3.8,4.3,3.5,4.4,"Yes"
"S202403_106906",106906,2024-03-31,4.3,3.7,3.6,2.6,"Yes"
"S202403_101467",101467,2024-03-31,4,4.1,4.1,5,"Yes"
"S202403_107901",107901,2024-03-31,4.7,3.4,3.9,2.4,"Yes"
"S202403_102614",102614,2024-03-31,3.9,4,4.2,3.5,"Yes"
"S202403_101627",101627,2024-03-31,3.1,4,4.9,3.6,"Yes"
"S202403_102684",102684,2024-03-31,3.9,4.3,4.3,4.1,"Yes"
"S202403_107470",107470,2024-03-31,3.4,2.9,3.9,5,"Yes"
"S202403_102144",102144,2024-03-31,4.6,2.9,3.9,3.9,"Yes"
"S202403_102067",102067,2024-03-31,2.3,4.5,4.1,4.2,"Yes"
"S202403_104374",104374,2024-03-31,4.7,3.5,4.4,2.7,"Yes"
"S202403_105915",105915,2024-03-31,3.4,4.9,3.8,4,"Yes"
"S202403_108701",108701,2024-03-31,3.5,3.8,4.6,3.5,"Yes"
"S202403_103492",103492,2024-03-31,4,4,4,1.7,"Yes"
"S202403_100518",100518,2024-03-31,3.6,4.1,4.2,3.5,"Yes"
"S202403_100622",100622,2024-03-31,3.4,4,4.1,4,"Yes"
"S202403_103278",103278,2024-03-31,1.6,4,4.4,3.3,"Yes"
"S202403_109875",109875,2024-03-31,4.3,2.8,4.8,2.2,"Yes"
"S202403_101318",101318,2024-03-31,3.7,4.6,3.9,3.1,"Yes"
"S202403_100802",100802,2024-03-31,4.8,5,3.5,4.3,"Yes"
"S202403_104797",104797,2024-03-31,4.1,4.3,3.4,5,"Yes"
"S202403_101412",101412,2024-03-31,2.5,4.1,2.5,3.2,"Yes"
"S202403_107545",107545,2024-03-31,4,3.6,3.7,4.1,"Yes"
"S202403_104579",104579,2024-03-31,2.7,4.1,4.2,4.2,"Yes"
"S202403_107194",107194,2024-03-31,3,3.3,3.9,5,"Yes"
"S202403_105227",105227,2024-03-31,4.7,4.7,3.9,3.9,"Yes"
"S202403_105276",105276,2024-03-31,4.9,3.9,3.3,3.8,"Yes"
"S202403_103194",103194,2024-03-31,4.3,4.4,3.4,4.5,"Yes"
"S202403_104092",104092,2024-03-31,3.9,4,4.4,2.4,"Yes"
"S202403_100945",100945,2024-03-31,3.2,2.4,4.3,4.1,"Yes"
"S202403_103406",103406,2024-03-31,4.1,4,4.6,3.3,"Yes"
"S202403_103348",103348,2024-03-31,4.6,3.9,3.7,3.3,"Yes"
"S202403_106213",106213,2024-03-31,2.9,4.2,3.7,4.2,"Yes"
"S202403_104043",104043,2024-03-31,3.8,4.8,4.5,5,"Yes"
"S202403_101278",101278,2024-03-31,3.7,4.1,4.4,4.1,"Yes"
"S202403_109436",109436,2024-03-31,4.2,2.9,4.2,3,"Yes"
"S202403_108235",108235,2024-03-31,3.4,5,3.4,2.8,"Yes"
"S202403_107002",107002,2024-03-31,4.4,3.3,3.4,2.5,"Yes"
"S202403_105187",105187,2024-03-31,4.6,3.8,4.8,2.9,"Yes"
"S202403_107779",107779,2024-03-31,2.9,4,4.4,3.7,"Yes"
"S202403_105096",105096,2024-03-31,3.5,3.4,3.6,4.5,"Yes"
"S202403_109516",109516,2024-03-31,4.2,4.2,3.8,5,"Yes"
"S202403_104389",104389,2024-03-31,3.3,4,3.4,3.2,"Yes"
"S202403_102520",102520,2024-03-31,3.8,3.1,3.6,3.8,"Yes"
"S202403_102108",102108,2024-03-31,4.7,3,3.4,2.7,"Yes"
"S202403_107660",107660,2024-03-31,2.9,4.6,3.7,3.1,"Yes"
"S202403_109701",109701,2024-03-31,4.6,4.9,3.8,4.1,"Yes"
"S202403_109595",109595,2024-03-31,4.3,5,3.6,4.5,"Yes"
"S202403_106465",106465,2024-03-31,3.8,2.7,4.4,4.2,"Yes"
"S202403_101978",101978,2024-03-31,2.5,4.4,3.9,1.2,"Yes"
"S202403_105074",105074,2024-03-31,3.8,3.2,3.5,4.5,"Yes"
"S202403_103448",103448,2024-03-31,3.2,3.9,3.7,3.3,"Yes"
"S202403_107126",107126,2024-03-31,3.3,3.3,3.4,3.4,"Yes"
"S202403_108006",108006,2024-03-31,2.9,2.9,4.1,2.2,"Yes"
"S202403_101514",101514,2024-03-31,3.8,4.1,4.7,3.1,"Yes"
"S202403_105532",105532,2024-03-31,4.4,4.3,3.7,3.3,"Yes"
"S202403_108861",108861,2024-03-31,4.3,3.2,3.5,4.3,"Yes"
"S202403_103021",103021,2024-03-31,3.4,3.7,3.4,3.9,"Yes"
"S202403_107384",107384,2024-03-31,3.2,3.5,4.1,2.6,"Yes"
"S202403_102459",102459,2024-03-31,3.8,4.4,4.5,4.2,"Yes"
"S202403_109998",109998,2024-03-31,4.4,3.8,4.1,3.9,"Yes"
"S202403_105045",105045,2024-03-31,4.9,3.9,4.1,3.4,"Yes"
"S202403_103484",103484,2024-03-31,4.4,4.3,3,3,"Yes"
"S202403_105181",105181,2024-03-31,4.6,3.8,2.9,4.2,"Yes"
"S202403_104776",104776,2024-03-31,3.5,4.2,3.1,3.6,"Yes"
"S202403_102192",102192,2024-03-31,2.5,4.2,3.8,3.1,"Yes"
"S202403_100315",100315,2024-03-31,3.5,4,4.3,4,"Yes"
"S202403_109425",109425,2024-03-31,4.5,3.5,3.8,4,"Yes"
"S202403_109442",109442,2024-03-31,5,3.9,4.1,4.4,"Yes"
"S202403_103874",103874,2024-03-31,3.4,3.3,4,3.8,"Yes"
"S202403_109042",109042,2024-03-31,3.3,4,4.2,3.5,"Yes"
"S202403_105391",105391,2024-03-31,2.9,4.2,4.8,5,"Yes"
"S202403_108650",108650,2024-03-31,3.9,4.4,4.5,4,"Yes"
"S202403_101951",101951,2024-03-31,3.2,4.7,4,4.6,"Yes"
"S202403_106900",106900,2024-03-31,3.4,3.8,3.9,3.2,"Yes"
"S202403_106140",106140,2024-03-31,3.9,4,4.1,4,"Yes"
"S202403_108497",108497,2024-03-31,4,2.9,4.8,5,"Yes"
"S202403_102493",102493,2024-03-31,3.2,3.8,3.4,3.6,"Yes"
"S202403_104568",104568,2024-03-31,3.7,3.3,4,3,"Yes"
"S202403_102092",102092,2024-03-31,3.1,4.6,4.7,3.7,"Yes"
"S202403_100970",100970,2024-03-31,3.1,4,4.1,3.6,"Yes"
"S202403_102475",102475,2024-03-31,5,3.9,4.2,3.8,"Yes"
"S202403_107336",107336,2024-03-31,3.3,4.8,5,3.2,"Yes"
"S202403_107781",107781,2024-03-31,3.6,3.4,3.9,3.3,"Yes"
"S202403_100603",100603,2024-03-31,3.6,3.1,3.8,4.8,"Yes"
"S202403_103947",103947,2024-03-31,3.8,2.7,3.4,3.3,"Yes"
"S202403_100100",100100,2024-03-31,4.8,3.4,4.4,2.9,"Yes"
"S202403_100245",100245,2024-03-31,4.1,4.3,4.1,4.5,"Yes"
"S202403_108716",108716,2024-03-31,4.8,4.1,5,3.9,"Yes"
"S202403_106325",106325,2024-03-31,4.2,3.7,3.7,3.3,"Yes"
"S202403_105267",105267,2024-03-31,3.3,4.3,3.5,5,"Yes"
"S202403_101517",101517,2024-03-31,4.4,4.7,4.2,3.7,"Yes"
"S202403_104626",104626,2024-03-31,2.7,4.2,3.3,4,"Yes"
"S202403_103217",103217,2024-03-31,3,4.4,4.5,3.4,"Yes"
"S202403_102035",102035,2024-03-31,4.2,4,4.2,3.7,"Yes"
"S202403_105496",105496,2024-03-31,3.4,3.6,4.2,3.6,"Yes"
"S202403_107548",107548,2024-03-31,4.6,4.5,3.6,3.4,"Yes"
"S202403_101073",101073,2024-03-31,3.9,5,3.9,2.7,"Yes"
"S202403_104652",104652,2024-03-31,4.2,3.9,3.6,4.9,"Yes"
"S202403_105870",105870,2024-03-31,3.7,4.2,4.5,4,"Yes"
"S202403_103241",103241,2024-03-31,2.9,3.7,4.5,2.5,"Yes"
"S202403_108594",108594,2024-03-31,4.2,4.6,4.2,3,"Yes"
"S202403_107347",107347,2024-03-31,3.8,3.5,4,3.5,"Yes"
"S202403_108471",108471,2024-03-31,4.7,4,4.4,3.3,"Yes"
"S202403_103048",103048,2024-03-31,4.5,3.6,3.8,2.8,"Yes"
"S202403_102816",102816,2024-03-31,4.1,4.2,4.2,3.7,"Yes"
"S202403_100969",100969,2024-03-31,4.5,3.1,3.8,3.9,"Yes"
"S202403_104160",104160,2024-03-31,4.6,3.4,4,4.2,"Yes"
"S202403_100988",100988,2024-03-31,3.8,3.6,3.2,2.3,"Yes"
"S202403_107393",107393,2024-03-31,4.3,2.7,3.8,4.8,"Yes"
"S202403_102117",102117,2024-03-31,4.5,3.3,4.7,2.5,"Yes"
"S202403_106525",106525,2024-03-31,4.4,3.2,5,4.2,"Yes"
"S202403_106913",106913,2024-03-31,4.4,3.3,4.1,4.5,"Yes"
"S202403_108070",108070,2024-03-31,3.9,4.3,3.5,4.9,"Yes"
"S202403_107233",107233,2024-03-31,3.4,5,3.2,3.6,"Yes"
"S202403_106789",106789,2024-03-31,4.1,5,4.2,3.1,"Yes"
"S202403_100861",100861,2024-03-31,3.8,4.2,4.2,2.9,"Yes"
"S202403_102683",102683,2024-03-31,3.5,4.5,4.2,3.3,"Yes"
"S202403_103557",103557,2024-03-31,4.4,5,4.3,4.4,"Yes"
"S202403_107829",107829,2024-03-31,3.5,4.3,4,4.2,"Yes"
"S202403_107923",107923,2024-03-31,3.5,3.5,4,3.9,"Yes"
"S202403_102577",102577,2024-03-31,3.2,4.3,4.6,3.3,"Yes"
"S202403_109230",109230,2024-03-31,2.4,3.2,4.1,2.9,"Yes"
"S202403_109930",109930,2024-03-31,3.8,3.7,3,3.6,"Yes"
"S202403_104962",104962,2024-03-31,2.3,4.2,3.5,4.6,"Yes"
"S202403_105592",105592,2024-03-31,3.5,3.8,4.1,3.5,"Yes"
"S202403_108477",108477,2024-03-31,2.7,4.2,3.6,4.4,"Yes"
"S202403_109340",109340,2024-03-31,5,3.6,3.4,3.1,"Yes"
"S202403_104876",104876,2024-03-31,3.5,4.7,4.5,4,"Yes"
"S202403_107564",107564,2024-03-31,3.9,3.3,3.7,4.9,"Yes"
"S202403_107895",107895,2024-03-31,4.6,3.9,3.4,4.5,"Yes"
"S202403_101668",101668,2024-03-31,4.2,2.6,3.5,3.9,"Yes"
"S202403_108547",108547,2024-03-31,3.4,4.9,3.7,5,"Yes"
"S202403_109479",109479,2024-03-31,3.4,3.9,3.9,3.2,"Yes"
"S202403_101186",101186,2024-03-31,2.3,4.6,3.7,4.2,"Yes"
"S202403_109046",109046,2024-03-31,3.9,4,3.4,4.5,"Yes"
"S202403_101511",101511,2024-03-31,3.9,3.1,4.3,3.3,"Yes"
"S202403_102224",102224,2024-03-31,4.1,4.1,4.3,4.1,"Yes"
"S202403_104511",104511,2024-03-31,4.6,5,4.3,3.2,"Yes"
"S202403_107743",107743,2024-03-31,3.3,3.7,3.8,4.9,"Yes"
"S202403_108868",108868,2024-03-31,3.9,3.8,3.4,4.1,"Yes"
"S202403_104066",104066,2024-03-31,4.1,3.8,4.1,4.3,"Yes"
"S202403_102333",102333,2024-03-31,4.4,3.2,4.1,3.5,"Yes"
"S202403_107647",107647,2024-03-31,5,3.9,4.4,4.2,"Yes"
"S202403_103124",103124,2024-03-31,5,2.8,4.3,3.9,"Yes"
"S202403_109549",109549,2024-03-31,5,4.7,3.5,4.6,"Yes"
"S202403_109755",109755,2024-03-31,4.1,3.8,4.2,3.4,"Yes"
"S202403_101380",101380,2024-03-31,3.4,4,4.7,5,"Yes"
"S202403_103332",103332,2024-03-31,4.1,3.8,3.8,4.7,"Yes"
"S202403_106070",106070,2024-03-31,4.4,4.5,4.2,3.9,"Yes"
"S202403_104162",104162,2024-03-31,3.2,4.2,3.5,2.6,"Yes"
"S202403_103039",103039,2024-03-31,3.7,3.4,4,2.6,"Yes"
"S202403_108866",108866,2024-03-31,3.2,4.1,3.6,4.5,"Yes"
"S202403_103398",103398,2024-03-31,2.9,3,3.9,4.8,"Yes"
"S202403_100888",100888,2024-03-31,4,4.1,4.1,4.6,"Yes"
"S202403_104765",104765,2024-03-31,3.1,3.3,3.9,5,"Yes"
"S202403_109066",109066,2024-03-31,4.6,4.5,3.5,3.5,"Yes"
"S202403_100825",100825,2024-03-31,3.9,3.8,4.4,3.3,"Yes"
"S202403_100060",100060,2024-03-31,2.1,4.2,3.7,3.3,"Yes"
"S202403_102421",102421,2024-03-31,3.3,3,3.6,4.6,"Yes"
"S202403_109259",109259,2024-03-31,4.2,3.8,4,3.2,"Yes"
"S202403_105448",105448,2024-03-31,3.7,3.5,4.7,4.2,"Yes"
"S202403_104946",104946,2024-03-31,3.8,3.3,4.3,4.7,"Yes"
"S202403_108817",108817,2024-03-31,4.6,4.3,4,3.8,"Yes"
"S202403_107458",107458,2024-03-31,4.1,4.1,4.1,3.9,"Yes"
"S202403_100784",100784,2024-03-31,2.4,3.9,3.7,3.4,"Yes"
"S202403_105041",105041,2024-03-31,4,3.3,3.9,2.4,"Yes"
"S202403_105851",105851,2024-03-31,4.7,4.1,4.2,3.8,"Yes"
"S202403_106610",106610,2024-03-31,4.7,3.5,4.1,3.1,"Yes"
"S202403_108205",108205,2024-03-31,5,3.3,4.3,4.7,"Yes"
"S202403_103198",103198,2024-03-31,4,5,4.3,1.9,"Yes"
"S202403_104010",104010,2024-03-31,3.5,4.5,4.7,4.3,"Yes"
"S202403_103176",103176,2024-03-31,2.9,3.2,3.8,4,"Yes"
"S202403_108049",108049,2024-03-31,3.7,4.4,4.3,4.9,"Yes"
"S202403_107692",107692,2024-03-31,4.2,3.3,3.9,2.2,"Yes"
"S202403_101092",101092,2024-03-31,3.7,5,3.3,3.1,"Yes"
"S202403_103836",103836,2024-03-31,3,4.1,3.9,3,"Yes"
"S202403_104438",104438,2024-03-31,3.9,3.9,4.2,2.6,"Yes"
"S202403_101266",101266,2024-03-31,3.8,4.8,4.5,4.1,"Yes"
"S202403_109003",109003,2024-03-31,3.4,3.3,3.4,2.5,"Yes"
"S202403_102362",102362,2024-03-31,4,3.4,4.4,5,"Yes"
"S202403_104275",104275,2024-03-31,4.4,4.1,4.6,4.9,"Yes"
"S202403_102274",102274,2024-03-31,4.1,3.5,3.3,3.1,"Yes"
"S202403_106101",106101,2024-03-31,4.3,3.9,4.4,4.9,"Yes"
"S202403_106389",106389,2024-03-31,3.7,4.9,3.7,3.5,"Yes"
"S202403_104187",104187,2024-03-31,5,4,3.2,4,"Yes"
"S202403_107103",107103,2024-03-31,3,3.4,4.4,4,"Yes"
"S202403_101135",101135,2024-03-31,4.1,3.3,4.2,3.2,"Yes"
"S202403_101224",101224,2024-03-31,4.8,4.4,4.2,3,"Yes"
"S202403_100073",100073,2024-03-31,2.9,4.3,4.1,2.9,"Yes"
"S202403_104364",104364,2024-03-31,4.1,4.3,4.2,2.9,"Yes"
"S202403_101002",101002,2024-03-31,3.2,3.6,4,2.2,"Yes"
"S202403_108707",108707,2024-03-31,3.4,2.9,5,2.9,"Yes"
"S202403_103647",103647,2024-03-31,3.6,3.8,4,4.6,"Yes"
"S202403_108292",108292,2024-03-31,3.9,3.9,3.5,4.1,"Yes"
"S202403_108463",108463,2024-03-31,4.2,3.9,4.2,2.4,"Yes"
"S202403_108451",108451,2024-03-31,3.8,4.4,4.5,3.3,"Yes"
"S202403_106264",106264,2024-03-31,3.7,4.8,3.8,3.1,"Yes"
"S202403_107466",107466,2024-03-31,5,3.7,3.6,2.7,"Yes"
"S202403_101117",101117,2024-03-31,3.9,5,3.8,3.6,"Yes"
"S202403_103327",103327,2024-03-31,4.1,4.2,4.1,2.9,"Yes"
"S202403_102336",102336,2024-03-31,3.5,4.2,3.7,4.2,"Yes"
"S202403_106848",106848,2024-03-31,4.7,5,4.4,4.1,"Yes"
"S202403_100768",100768,2024-03-31,3,3.1,3.6,2.7,"Yes"
"S202403_102287",102287,2024-03-31,4,3.7,3.9,3.5,"Yes"
"S202403_108619",108619,2024-03-31,4.8,3.5,4.5,2.8,"Yes"
"S202403_106717",106717,2024-03-31,3.1,3.5,3.8,5,"Yes"
"S202403_104116",104116,2024-03-31,4.2,4.1,4.3,2.2,"Yes"
"S202403_106121",106121,2024-03-31,4.7,3.2,3.8,5,"Yes"
"S202403_108644",108644,2024-03-31,3.8,4,3.6,3.4,"Yes"
"S202403_109847",109847,2024-03-31,5,3.9,4.3,4.7,"Yes"
"S202403_106529",106529,2024-03-31,4,4.5,4.8,3.4,"Yes"
"S202403_103405",103405,2024-03-31,3.4,4.3,4.5,1.7,"Yes"
"S202403_101420",101420,2024-03-31,4.1,3.3,4.2,2.9,"Yes"
"S202403_109391",109391,2024-03-31,3,3.9,3.2,3.8,"Yes"
"S202403_107809",107809,2024-03-31,2.9,4.2,4.3,2.9,"Yes"
"S202403_108916",108916,2024-03-31,4.5,4.1,3.6,4.4,"Yes"
"S202403_100960",100960,2024-03-31,3.8,3.3,4.4,3.4,"Yes"
"S202403_102782",102782,2024-03-31,4.9,3.7,4,3.8,"Yes"
