"ReviewID","EmployeeID","ReviewDate","PerformanceRating","PotentialRating","GoalCompletionPct","MeritIncreasePct","PromotionRecommended"
"R2023_101291",101291,2023-12-31,3,1,78,0.013,"No"
"R2023_102535",102535,2023-12-31,3,4,71,0.024,"No"
"R2023_109295",109295,2023-12-31,2,3,74,0.008,"No"
"R2023_108418",108418,2023-12-31,3,2,54,0.013,"No"
"R2023_101003",101003,2023-12-31,3,3,82,0.024,"No"
"R2023_109330",109330,2023-12-31,3,4,100,0.016,"No"
"R2023_106326",106326,2023-12-31,3,3,100,0.013,"No"
"R2023_100196",100196,2023-12-31,3,4,85,0.016,"No"
"R2023_100150",100150,2023-12-31,3,3,84,0.028,"No"
"R2023_101397",101397,2023-12-31,5,3,89,0.059,"No"
"R2023_106411",106411,2023-12-31,3,5,100,0.029,"No"
"R2023_105526",105526,2023-12-31,3,3,85,0.028,"No"
"R2023_102315",102315,2023-12-31,3,2,94,0.024,"No"
"R2023_106741",106741,2023-12-31,2,5,74,0.009,"No"
"R2023_102791",102791,2023-12-31,4,3,89,0.04,"Yes"
"R2023_100414",100414,2023-12-31,2,2,54,0.009,"No"
"R2023_109440",109440,2023-12-31,4,2,100,0.041,"No"
"R2023_103708",103708,2023-12-31,4,3,78,0.038,"No"
"R2023_101254",101254,2023-12-31,3,3,74,0.021,"No"
"R2023_103238",103238,2023-12-31,3,4,51,0.024,"No"
"R2023_102483",102483,2023-12-31,3,4,61,0.01,"No"
"R2023_108350",108350,2023-12-31,4,2,79,0.04,"No"
"R2023_101367",101367,2023-12-31,3,2,96,0.025,"No"
"R2023_105171",105171,2023-12-31,3,2,84,0.028,"No"
"R2023_101943",101943,2023-12-31,3,4,85,0.018,"No"
"R2023_100295",100295,2023-12-31,5,4,90,0.059,"No"
"R2023_105365",105365,2023-12-31,3,5,100,0.02,"No"
"R2023_108012",108012,2023-12-31,5,3,89,0.058,"No"
"R2023_108355",108355,2023-12-31,3,3,80,0.023,"No"
"R2023_101030",101030,2023-12-31,3,2,68,0.014,"No"
"R2023_108338",108338,2023-12-31,4,4,68,0.035,"Yes"
"R2023_106090",106090,2023-12-31,3,4,71,0.011,"No"
"R2023_101138",101138,2023-12-31,4,3,77,0.039,"No"
"R2023_108898",108898,2023-12-31,4,3,65,0.034,"No"
"R2023_106185",106185,2023-12-31,4,4,100,0.041,"No"
"R2023_102813",102813,2023-12-31,2,3,71,0.003,"No"
"R2023_103061",103061,2023-12-31,3,4,83,0.015,"No"
"R2023_100594",100594,2023-12-31,4,2,100,0.039,"No"
"R2023_107860",107860,2023-12-31,4,3,100,0.033,"Yes"
"R2023_101584",101584,2023-12-31,3,3,76,0.015,"No"
"R2023_101989",101989,2023-12-31,4,4,86,0.034,"No"
"R2023_102585",102585,2023-12-31,3,2,63,0.028,"No"
"R2023_102195",102195,2023-12-31,3,4,69,0.027,"No"
"R2023_106406",106406,2023-12-31,5,3,67,0.062,"No"
"R2023_102837",102837,2023-12-31,4,3,90,0.044,"No"
"R2023_100396",100396,2023-12-31,5,3,83,0.052,"Yes"
"R2023_108166",108166,2023-12-31,4,4,97,0.046,"Yes"
"R2023_108794",108794,2023-12-31,3,3,100,0.011,"No"
"R2023_105010",105010,2023-12-31,3,3,57,0.012,"No"
"R2023_108835",108835,2023-12-31,5,3,74,0.063,"No"
"R2023_109355",109355,2023-12-31,4,3,84,0.048,"No"
"R2023_101499",101499,2023-12-31,3,2,89,0.012,"No"
"R2023_109254",109254,2023-12-31,4,4,93,0.044,"No"
"R2023_106906",106906,2023-12-31,2,1,77,0.003,"No"
"R2023_101467",101467,2023-12-31,3,2,68,0.029,"No"
"R2023_107901",107901,2023-12-31,2,4,67,0.01,"No"
"R2023_102614",102614,2023-12-31,4,4,97,0.048,"No"
"R2023_101627",101627,2023-12-31,2,3,100,0,"No"
"R2023_102684",102684,2023-12-31,2,3,80,0.006,"No"
"R2023_107470",107470,2023-12-31,5,4,85,0.06,"Yes"
"R2023_102144",102144,2023-12-31,2,3,67,0.01,"No"
"R2023_102067",102067,2023-12-31,4,3,100,0.048,"No"
"R2023_104374",104374,2023-12-31,5,3,93,0.069,"Yes"
"R2023_105915",105915,2023-12-31,4,3,100,0.048,"No"
"R2023_108701",108701,2023-12-31,5,3,92,0.079,"No"
"R2023_103492",103492,2023-12-31,4,4,67,0.041,"No"
"R2023_107414",107414,2023-12-31,3,4,63,0.024,"No"
"R2023_100518",100518,2023-12-31,3,3,76,0.013,"No"
"R2023_100622",100622,2023-12-31,4,4,85,0.045,"No"
"R2023_103278",103278,2023-12-31,4,4,100,0.044,"No"
"R2023_109875",109875,2023-12-31,4,2,65,0.033,"Yes"
"R2023_101318",101318,2023-12-31,2,2,75,0.002,"No"
"R2023_100802",100802,2023-12-31,3,3,78,0.018,"No"
"R2023_104797",104797,2023-12-31,3,1,77,0.018,"No"
"R2023_101412",101412,2023-12-31,3,3,72,0.023,"No"
"R2023_107545",107545,2023-12-31,3,5,82,0.016,"No"
"R2023_104579",104579,2023-12-31,3,3,82,0.015,"No"
"R2023_107194",107194,2023-12-31,3,2,100,0.025,"No"
"R2023_107910",107910,2023-12-31,3,2,65,0.03,"No"
"R2023_105227",105227,2023-12-31,4,3,82,0.048,"No"
"R2023_105276",105276,2023-12-31,4,3,70,0.031,"No"
"R2023_103194",103194,2023-12-31,3,3,97,0.012,"No"
"R2023_104092",104092,2023-12-31,3,3,100,0.013,"No"
"R2023_100945",100945,2023-12-31,4,4,88,0.045,"Yes"
"R2023_103406",103406,2023-12-31,3,3,100,0.019,"No"
"R2023_103348",103348,2023-12-31,3,3,98,0.022,"No"
"R2023_106213",106213,2023-12-31,3,4,66,0.02,"No"
"R2023_104043",104043,2023-12-31,4,2,73,0.038,"No"
"R2023_101278",101278,2023-12-31,3,2,87,0.028,"No"
"R2023_109436",109436,2023-12-31,5,3,67,0.05,"No"
"R2023_108235",108235,2023-12-31,4,4,81,0.039,"Yes"
"R2023_107002",107002,2023-12-31,4,2,76,0.047,"No"
"R2023_105187",105187,2023-12-31,3,2,74,0.018,"No"
"R2023_107779",107779,2023-12-31,4,4,70,0.039,"Yes"
"R2023_100605",100605,2023-12-31,1,4,65,0,"No"
"R2023_105096",105096,2023-12-31,3,3,86,0.024,"No"
"R2023_109516",109516,2023-12-31,4,4,57,0.049,"No"
"R2023_104389",104389,2023-12-31,4,2,83,0.044,"No"
"R2023_102520",102520,2023-12-31,3,3,65,0.022,"No"
"R2023_102108",102108,2023-12-31,4,3,86,0.042,"No"
"R2023_107660",107660,2023-12-31,3,3,97,0.014,"No"
"R2023_109701",109701,2023-12-31,3,5,84,0.025,"No"
"R2023_109595",109595,2023-12-31,3,4,85,0.019,"No"
"R2023_106465",106465,2023-12-31,4,3,86,0.034,"No"
"R2023_101978",101978,2023-12-31,3,3,82,0.025,"No"
"R2023_105074",105074,2023-12-31,5,3,52,0.079,"No"
"R2023_103448",103448,2023-12-31,3,3,70,0.011,"No"
"R2023_107126",107126,2023-12-31,2,5,53,0.001,"No"
"R2023_108006",108006,2023-12-31,4,3,77,0.033,"Yes"
"R2023_101514",101514,2023-12-31,4,3,100,0.049,"No"
"R2023_105532",105532,2023-12-31,4,2,59,0.041,"No"
"R2023_108861",108861,2023-12-31,4,3,93,0.035,"No"
"R2023_103021",103021,2023-12-31,2,3,75,0.001,"No"
"R2023_107384",107384,2023-12-31,3,2,100,0.017,"No"
"R2023_102459",102459,2023-12-31,4,5,86,0.045,"Yes"
"R2023_109998",109998,2023-12-31,3,3,89,0.02,"No"
"R2023_105045",105045,2023-12-31,3,3,93,0.015,"No"
"R2023_103484",103484,2023-12-31,4,2,100,0.048,"No"
"R2023_105181",105181,2023-12-31,4,3,100,0.05,"No"
"R2023_104776",104776,2023-12-31,4,3,82,0.043,"No"
"R2023_102192",102192,2023-12-31,4,2,98,0.036,"No"
"R2023_100315",100315,2023-12-31,3,4,99,0.021,"No"
"R2023_109425",109425,2023-12-31,2,4,91,0.002,"No"
"R2023_109442",109442,2023-12-31,3,2,85,0.024,"No"
"R2023_103874",103874,2023-12-31,3,3,100,0.026,"No"
"R2023_109042",109042,2023-12-31,3,4,80,0.028,"No"
"R2023_105391",105391,2023-12-31,4,3,94,0.044,"No"
"R2023_108650",108650,2023-12-31,4,1,95,0.044,"No"
"R2023_101951",101951,2023-12-31,4,3,57,0.048,"Yes"
"R2023_108351",108351,2023-12-31,3,2,67,0.024,"No"
"R2023_106900",106900,2023-12-31,4,3,83,0.04,"No"
"R2023_106140",106140,2023-12-31,4,4,96,0.03,"Yes"
"R2023_108497",108497,2023-12-31,3,4,86,0.01,"No"
"R2023_102493",102493,2023-12-31,3,2,75,0.024,"No"
"R2023_104568",104568,2023-12-31,3,3,92,0.015,"No"
"R2023_102092",102092,2023-12-31,3,3,58,0.023,"No"
"R2023_100970",100970,2023-12-31,3,3,100,0.027,"No"
"R2023_102475",102475,2023-12-31,3,2,90,0.028,"No"
"R2023_107336",107336,2023-12-31,3,5,95,0.02,"No"
"R2023_107781",107781,2023-12-31,4,3,71,0.037,"No"
"R2023_100603",100603,2023-12-31,3,3,84,0.015,"No"
"R2023_103947",103947,2023-12-31,3,3,81,0.021,"No"
"R2023_100100",100100,2023-12-31,3,3,88,0.018,"No"
"R2023_100245",100245,2023-12-31,4,3,79,0.035,"No"
"R2023_108716",108716,2023-12-31,4,4,81,0.044,"No"
"R2023_106325",106325,2023-12-31,3,3,87,0.019,"No"
"R2023_105267",105267,2023-12-31,3,4,71,0.029,"No"
"R2023_101517",101517,2023-12-31,4,3,88,0.046,"Yes"
"R2023_104626",104626,2023-12-31,3,5,96,0.023,"No"
"R2023_103217",103217,2023-12-31,4,2,84,0.036,"No"
"R2023_102035",102035,2023-12-31,4,2,80,0.035,"No"
"R2023_105496",105496,2023-12-31,3,3,57,0.016,"No"
"R2023_107548",107548,2023-12-31,5,3,93,0.058,"No"
"R2023_101073",101073,2023-12-31,3,3,78,0.03,"No"
"R2023_104652",104652,2023-12-31,3,4,73,0.015,"No"
"R2023_105870",105870,2023-12-31,3,4,95,0.022,"No"
"R2023_103241",103241,2023-12-31,4,4,100,0.045,"No"
"R2023_108594",108594,2023-12-31,3,3,100,0.025,"No"
"R2023_107347",107347,2023-12-31,5,4,76,0.062,"No"
"R2023_108471",108471,2023-12-31,4,3,89,0.036,"No"
"R2023_103048",103048,2023-12-31,4,4,96,0.046,"No"
"R2023_102816",102816,2023-12-31,4,2,71,0.03,"No"
"R2023_100969",100969,2023-12-31,4,3,75,0.042,"No"
"R2023_104160",104160,2023-12-31,4,3,74,0.04,"No"
"R2023_100988",100988,2023-12-31,4,5,74,0.044,"Yes"
"R2023_107393",107393,2023-12-31,3,3,90,0.01,"No"
"R2023_102117",102117,2023-12-31,4,3,59,0.037,"No"
"R2023_106525",106525,2023-12-31,4,1,61,0.037,"No"
"R2023_106913",106913,2023-12-31,3,3,88,0.024,"No"
"R2023_108070",108070,2023-12-31,3,3,80,0.015,"No"
"R2023_107233",107233,2023-12-31,3,5,68,0.013,"No"
"R2023_106789",106789,2023-12-31,3,1,61,0.012,"No"
"R2023_100861",100861,2023-12-31,2,3,90,0.004,"No"
"R2023_102683",102683,2023-12-31,4,2,90,0.047,"No"
"R2023_103557",103557,2023-12-31,3,1,100,0.014,"No"
"R2023_107829",107829,2023-12-31,5,3,59,0.051,"No"
"R2023_107923",107923,2023-12-31,3,2,91,0.026,"No"
"R2023_102577",102577,2023-12-31,5,4,90,0.071,"Yes"
"R2023_109230",109230,2023-12-31,3,3,62,0.029,"No"
"R2023_109930",109930,2023-12-31,4,3,67,0.041,"No"
"R2023_104962",104962,2023-12-31,4,5,83,0.049,"No"
"R2023_105592",105592,2023-12-31,3,3,98,0.029,"No"
"R2023_108477",108477,2023-12-31,4,3,88,0.046,"No"
"R2023_109340",109340,2023-12-31,4,1,85,0.036,"No"
"R2023_104876",104876,2023-12-31,4,2,76,0.031,"No"
"R2023_107564",107564,2023-12-31,4,4,74,0.035,"No"
"R2023_107895",107895,2023-12-31,4,3,100,0.039,"No"
"R2023_101668",101668,2023-12-31,2,3,63,0.002,"No"
"R2023_108547",108547,2023-12-31,2,2,71,0.003,"No"
"R2023_109479",109479,2023-12-31,4,3,76,0.041,"No"
"R2023_101186",101186,2023-12-31,4,2,78,0.031,"No"
"R2023_109046",109046,2023-12-31,3,1,78,0.015,"No"
"R2023_101511",101511,2023-12-31,3,4,88,0.016,"No"
"R2023_102224",102224,2023-12-31,4,4,94,0.049,"Yes"
"R2023_104511",104511,2023-12-31,3,3,90,0.028,"No"
"R2023_107743",107743,2023-12-31,3,4,59,0.023,"No"
"R2023_108868",108868,2023-12-31,3,3,70,0.013,"No"
"R2023_104066",104066,2023-12-31,3,3,100,0.017,"No"
"R2023_102333",102333,2023-12-31,2,3,94,0.002,"No"
"R2023_107647",107647,2023-12-31,4,3,90,0.031,"No"
"R2023_103124",103124,2023-12-31,4,4,100,0.037,"No"
"R2023_109549",109549,2023-12-31,4,4,76,0.043,"Yes"
"R2023_109755",109755,2023-12-31,4,3,92,0.041,"No"
"R2023_101380",101380,2023-12-31,4,2,89,0.043,"No"
"R2023_103332",103332,2023-12-31,3,5,100,0.017,"No"
"R2023_106070",106070,2023-12-31,3,3,54,0.025,"No"
"R2023_104162",104162,2023-12-31,4,2,100,0.038,"No"
"R2023_103039",103039,2023-12-31,3,2,86,0.019,"No"
"R2023_108866",108866,2023-12-31,4,2,84,0.039,"No"
"R2023_103398",103398,2023-12-31,3,4,77,0.016,"No"
"R2023_100888",100888,2023-12-31,3,5,60,0.012,"No"
"R2023_104765",104765,2023-12-31,4,3,100,0.032,"Yes"
"R2023_109066",109066,2023-12-31,4,3,100,0.05,"No"
"R2023_100825",100825,2023-12-31,4,2,100,0.034,"Yes"
"R2023_100060",100060,2023-12-31,4,4,72,0.035,"Yes"
"R2023_102421",102421,2023-12-31,3,3,88,0.014,"No"
"R2023_109259",109259,2023-12-31,3,2,85,0.018,"No"
"R2023_105448",105448,2023-12-31,3,4,82,0.015,"No"
"R2023_104946",104946,2023-12-31,4,3,99,0.04,"No"
"R2023_108817",108817,2023-12-31,3,4,79,0.021,"No"
"R2023_107458",107458,2023-12-31,4,2,68,0.044,"Yes"
"R2023_100784",100784,2023-12-31,3,4,77,0.012,"No"
"R2023_105041",105041,2023-12-31,4,3,66,0.041,"No"
"R2023_105851",105851,2023-12-31,4,2,69,0.041,"Yes"
"R2023_106610",106610,2023-12-31,3,3,100,0.027,"No"
"R2023_108205",108205,2023-12-31,4,3,67,0.031,"No"
"R2023_103198",103198,2023-12-31,4,4,85,0.033,"No"
"R2023_104010",104010,2023-12-31,3,3,77,0.014,"No"
"R2023_103176",103176,2023-12-31,3,3,100,0.014,"No"
"R2023_108049",108049,2023-12-31,4,2,70,0.04,"No"
"R2023_107692",107692,2023-12-31,3,5,84,0.012,"No"
"R2023_101092",101092,2023-12-31,3,3,72,0.02,"No"
"R2023_103836",103836,2023-12-31,2,3,86,0.006,"No"
"R2023_104438",104438,2023-12-31,4,3,99,0.045,"No"
"R2023_101266",101266,2023-12-31,4,2,95,0.044,"No"
"R2023_109003",109003,2023-12-31,3,3,83,0.024,"No"
"R2023_102362",102362,2023-12-31,3,3,100,0.024,"No"
"R2023_104275",104275,2023-12-31,3,3,96,0.018,"No"
"R2023_102274",102274,2023-12-31,5,2,73,0.059,"Yes"
"R2023_106101",106101,2023-12-31,4,3,79,0.048,"No"
"R2023_106389",106389,2023-12-31,4,2,90,0.039,"No"
"R2023_104187",104187,2023-12-31,4,3,94,0.04,"No"
"R2023_107103",107103,2023-12-31,3,4,99,0.028,"No"
"R2023_101135",101135,2023-12-31,2,4,86,0.001,"No"
"R2023_101224",101224,2023-12-31,4,5,49,0.044,"Yes"
"R2023_100073",100073,2023-12-31,3,3,100,0.012,"No"
"R2023_104364",104364,2023-12-31,3,3,97,0.028,"No"
"R2023_101002",101002,2023-12-31,4,3,70,0.046,"No"
"R2023_108707",108707,2023-12-31,2,4,79,0,"No"
"R2023_103647",103647,2023-12-31,4,3,96,0.042,"No"
"R2023_108292",108292,2023-12-31,4,2,62,0.047,"Yes"
"R2023_108463",108463,2023-12-31,3,2,82,0.015,"No"
"R2023_108451",108451,2023-12-31,4,4,72,0.042,"No"
"R2023_106264",106264,2023-12-31,3,1,100,0.019,"No"
"R2023_107466",107466,2023-12-31,5,3,100,0.055,"Yes"
"R2023_101117",101117,2023-12-31,4,4,94,0.048,"No"
"R2023_103327",103327,2023-12-31,3,3,82,0.02,"No"
"R2023_102336",102336,2023-12-31,4,3,89,0.041,"No"
"R2023_106848",106848,2023-12-31,3,4,78,0.018,"No"
"R2023_100768",100768,2023-12-31,3,3,100,0.015,"No"
"R2023_102287",102287,2023-12-31,2,5,74,0.002,"No"
"R2023_108619",108619,2023-12-31,5,3,76,0.056,"Yes"
"R2023_106717",106717,2023-12-31,3,4,88,0.012,"No"
"R2023_104116",104116,2023-12-31,3,5,83,0.027,"No"
"R2023_106121",106121,2023-12-31,3,4,75,0.013,"No"
"R2023_108644",108644,2023-12-31,3,3,90,0.012,"No"
"R2023_109847",109847,2023-12-31,3,5,95,0.019,"No"
"R2023_106529",106529,2023-12-31,3,3,64,0.012,"No"
"R2023_103405",103405,2023-12-31,3,3,79,0.016,"No"
"R2023_101420",101420,2023-12-31,3,3,84,0.019,"No"
"R2023_109391",109391,2023-12-31,2,4,94,0.004,"No"
"R2023_107809",107809,2023-12-31,4,3,100,0.04,"Yes"
"R2023_108916",108916,2023-12-31,3,2,100,0.012,"No"
"R2023_100960",100960,2023-12-31,3,3,87,0.022,"No"
"R2023_102782",102782,2023-12-31,4,4,91,0.049,"Yes"
"R2023_108331",108331,2023-12-31,3,4,100,0.012,"No"
"R2023_101812",101812,2023-12-31,3,3,93,0.03,"No"
"R2023_103995",103995,2023-12-31,4,4,100,0.039,"No"
"R2023_105737",105737,2023-12-31,2,5,67,0.005,"No"
"R2023_106794",106794,2023-12-31,3,3,99,0.013,"No"
"R2023_104210",104210,2023-12-31,4,3,84,0.032,"Yes"
"R2023_102461",102461,2023-12-31,4,3,97,0.047,"No"
"R2023_106299",106299,2023-12-31,4,4,96,0.041,"No"
"R2023_107718",107718,2023-12-31,4,4,100,0.032,"No"
"R2023_105703",105703,2023-12-31,5,4,71,0.079,"No"
"R2023_106117",106117,2023-12-31,3,3,100,0.014,"No"
"R2023_106503",106503,2023-12-31,3,3,72,0.023,"No"
"R2023_101321",101321,2023-12-31,4,3,100,0.038,"No"
"R2023_101214",101214,2023-12-31,4,4,71,0.031,"No"
"R2023_100873",100873,2023-12-31,3,3,97,0.022,"No"
"R2023_103676",103676,2023-12-31,5,4,93,0.053,"No"
"R2023_103952",103952,2023-12-31,5,4,89,0.065,"Yes"
"R2023_103987",103987,2023-12-31,5,3,58,0.057,"Yes"
"R2023_106251",106251,2023-12-31,4,2,92,0.041,"No"
"R2023_100358",100358,2023-12-31,3,5,61,0.012,"No"
"R2023_108198",108198,2023-12-31,2,5,73,0.004,"No"
"R2023_104619",104619,2023-12-31,4,3,100,0.036,"No"
"R2023_109030",109030,2023-12-31,4,2,76,0.046,"No"
"R2023_109802",109802,2023-12-31,3,3,91,0.026,"No"
"R2023_105893",105893,2023-12-31,4,4,82,0.045,"Yes"
"R2023_100252",100252,2023-12-31,4,4,87,0.039,"Yes"
"R2023_107199",107199,2023-12-31,4,3,90,0.033,"No"
"R2023_106909",106909,2023-12-31,4,2,83,0.038,"Yes"
"R2023_106237",106237,2023-12-31,4,2,61,0.045,"No"
"R2023_102832",102832,2023-12-31,2,2,100,0.002,"No"
"R2023_101121",101121,2023-12-31,5,4,85,0.059,"No"
"R2023_102171",102171,2023-12-31,4,3,76,0.037,"No"
"R2023_105775",105775,2023-12-31,3,4,100,0.013,"No"
"R2023_101811",101811,2023-12-31,3,2,66,0.027,"No"
"R2023_104398",104398,2023-12-31,4,3,98,0.047,"No"
"R2023_104011",104011,2023-12-31,3,3,97,0.018,"No"
"R2023_107387",107387,2023-12-31,4,2,72,0.031,"No"
"R2023_103003",103003,2023-12-31,4,3,83,0.048,"No"
"R2023_102947",102947,2023-12-31,3,4,98,0.022,"No"
"R2023_109159",109159,2023-12-31,3,4,53,0.014,"No"
"R2023_104005",104005,2023-12-31,4,4,100,0.038,"No"
"R2023_109268",109268,2023-12-31,4,1,70,0.047,"No"
"R2023_106641",106641,2023-12-31,4,4,97,0.036,"No"
"R2023_100012",100012,2023-12-31,3,2,88,0.027,"No"
"R2023_107303",107303,2023-12-31,3,2,76,0.012,"No"
"R2023_107453",107453,2023-12-31,3,3,91,0.021,"No"
"R2023_104226",104226,2023-12-31,3,2,51,0.029,"No"
"R2023_105067",105067,2023-12-31,2,4,99,0.005,"No"
"R2023_103665",103665,2023-12-31,3,3,75,0.03,"No"
"R2023_107859",107859,2023-12-31,4,2,93,0.037,"No"
"R2023_108484",108484,2023-12-31,4,3,93,0.032,"No"
"R2023_108987",108987,2023-12-31,4,5,89,0.032,"Yes"
"R2023_109931",109931,2023-12-31,4,4,100,0.039,"No"
"R2023_109177",109177,2023-12-31,3,4,63,0.011,"No"
"R2023_105292",105292,2023-12-31,5,3,71,0.059,"No"
"R2023_107162",107162,2023-12-31,3,4,100,0.016,"No"
"R2023_100059",100059,2023-12-31,2,3,74,0.007,"No"
"R2023_105920",105920,2023-12-31,4,3,62,0.045,"Yes"
"R2023_100135",100135,2023-12-31,5,3,99,0.08,"No"
"R2023_101720",101720,2023-12-31,4,5,100,0.03,"No"
"R2023_102506",102506,2023-12-31,4,4,100,0.034,"Yes"
"R2023_108029",108029,2023-12-31,4,2,73,0.039,"No"
"R2023_109799",109799,2023-12-31,3,3,79,0.024,"No"
"R2023_104045",104045,2023-12-31,4,4,98,0.039,"Yes"
"R2023_108278",108278,2023-12-31,4,5,82,0.031,"No"
"R2023_103261",103261,2023-12-31,4,3,97,0.037,"No"
"R2023_103882",103882,2023-12-31,3,5,75,0.014,"No"
"R2023_100259",100259,2023-12-31,3,2,100,0.011,"No"
"R2023_102542",102542,2023-12-31,3,3,53,0.029,"No"
"R2023_106708",106708,2023-12-31,4,3,79,0.037,"No"
"R2023_106329",106329,2023-12-31,3,3,92,0.025,"No"
"R2023_102311",102311,2023-12-31,3,4,75,0.022,"No"
"R2023_104237",104237,2023-12-31,4,2,68,0.041,"Yes"
"R2023_104301",104301,2023-12-31,2,5,74,0.005,"No"
"R2023_105989",105989,2023-12-31,2,3,83,0.005,"No"
"R2023_104718",104718,2023-12-31,4,2,100,0.041,"Yes"
"R2023_105450",105450,2023-12-31,4,2,68,0.033,"No"
"R2023_109364",109364,2023-12-31,5,3,82,0.054,"Yes"
"R2023_106673",106673,2023-12-31,5,5,85,0.053,"No"
"R2023_108487",108487,2023-12-31,4,1,69,0.044,"No"
"R2023_106742",106742,2023-12-31,3,3,96,0.026,"No"
"R2023_104576",104576,2023-12-31,4,4,71,0.047,"Yes"
"R2023_104361",104361,2023-12-31,3,3,78,0.019,"No"
"R2023_101084",101084,2023-12-31,4,4,63,0.034,"No"
"R2023_102265",102265,2023-12-31,4,5,64,0.033,"No"
"R2023_104102",104102,2023-12-31,4,4,82,0.03,"No"
"R2023_108561",108561,2023-12-31,3,3,64,0.028,"No"
"R2023_107862",107862,2023-12-31,4,3,57,0.046,"No"
"R2023_107382",107382,2023-12-31,3,2,84,0.017,"No"
"R2023_104213",104213,2023-12-31,3,4,55,0.017,"No"
"R2023_100340",100340,2023-12-31,3,3,88,0.012,"No"
"R2023_102861",102861,2023-12-31,3,4,80,0.02,"No"
"R2023_100641",100641,2023-12-31,4,2,86,0.032,"Yes"
"R2023_102686",102686,2023-12-31,3,3,100,0.014,"No"
"R2023_107745",107745,2023-12-31,4,3,75,0.04,"No"
"R2023_103715",103715,2023-12-31,3,4,74,0.025,"No"
"R2023_104911",104911,2023-12-31,3,3,99,0.019,"No"
"R2023_105755",105755,2023-12-31,5,3,79,0.072,"No"
"R2023_100824",100824,2023-12-31,3,4,89,0.027,"No"
"R2023_108579",108579,2023-12-31,3,4,78,0.025,"No"
"R2023_104039",104039,2023-12-31,3,4,74,0.014,"No"
"R2023_108719",108719,2023-12-31,3,2,100,0.014,"No"
"R2023_101106",101106,2023-12-31,2,3,81,0.002,"No"
"R2023_108784",108784,2023-12-31,3,4,92,0.017,"No"
"R2023_107544",107544,2023-12-31,3,3,91,0.022,"No"
"R2023_100986",100986,2023-12-31,3,3,98,0.018,"No"
"R2023_109074",109074,2023-12-31,4,2,93,0.049,"Yes"
"R2023_103093",103093,2023-12-31,4,4,94,0.031,"No"
"R2023_103627",103627,2023-12-31,4,3,100,0.045,"No"
"R2023_106841",106841,2023-12-31,2,3,61,0.002,"No"
"R2023_104924",104924,2023-12-31,3,3,61,0.019,"No"
"R2023_100021",100021,2023-12-31,4,4,78,0.031,"Yes"
"R2023_106341",106341,2023-12-31,4,3,60,0.04,"No"
"R2023_109623",109623,2023-12-31,4,5,83,0.046,"Yes"
"R2023_107014",107014,2023-12-31,3,3,84,0.016,"No"
"R2023_101330",101330,2023-12-31,3,4,87,0.013,"No"
"R2023_105527",105527,2023-12-31,3,4,100,0.014,"No"
"R2023_101206",101206,2023-12-31,4,2,79,0.043,"Yes"
"R2023_103338",103338,2023-12-31,4,4,100,0.04,"No"
"R2023_100382",100382,2023-12-31,3,3,95,0.011,"No"
"R2023_109281",109281,2023-12-31,5,5,68,0.061,"No"
"R2023_100720",100720,2023-12-31,4,4,84,0.032,"No"
"R2023_105389",105389,2023-12-31,3,4,59,0.022,"No"
"R2023_106714",106714,2023-12-31,4,3,81,0.033,"No"
"R2023_104086",104086,2023-12-31,4,4,85,0.032,"No"
"R2023_108774",108774,2023-12-31,3,4,92,0.022,"No"
"R2023_101833",101833,2023-12-31,3,4,87,0.027,"No"
"R2023_102556",102556,2023-12-31,5,3,90,0.079,"Yes"
"R2023_108481",108481,2023-12-31,4,5,74,0.047,"Yes"
"R2023_109693",109693,2023-12-31,4,4,100,0.045,"No"
"R2023_101487",101487,2023-12-31,5,3,91,0.062,"No"
"R2023_109306",109306,2023-12-31,4,3,81,0.04,"No"
"R2023_101700",101700,2023-12-31,4,4,100,0.031,"No"
"R2023_107648",107648,2023-12-31,4,3,100,0.035,"No"
"R2023_107527",107527,2023-12-31,5,3,62,0.073,"No"
"R2023_106872",106872,2023-12-31,4,2,73,0.038,"Yes"
"R2023_101149",101149,2023-12-31,4,3,100,0.043,"No"
"R2023_109158",109158,2023-12-31,3,3,39,0.012,"No"
"R2023_108505",108505,2023-12-31,2,2,96,0.003,"No"
"R2023_103469",103469,2023-12-31,4,3,36,0.035,"No"
"R2023_101505",101505,2023-12-31,4,4,92,0.031,"No"
"R2023_102536",102536,2023-12-31,4,3,100,0.04,"Yes"
"R2023_109490",109490,2023-12-31,5,2,83,0.055,"Yes"
"R2023_108145",108145,2023-12-31,3,5,70,0.027,"No"
"R2023_104478",104478,2023-12-31,4,4,90,0.034,"No"
"R2023_101413",101413,2023-12-31,3,3,68,0.025,"No"
"R2023_104664",104664,2023-12-31,3,3,98,0.028,"No"
"R2023_104742",104742,2023-12-31,2,3,74,0.005,"No"
"R2023_101275",101275,2023-12-31,3,3,100,0.027,"No"
"R2023_108063",108063,2023-12-31,3,3,92,0.027,"No"
"R2023_100516",100516,2023-12-31,4,4,82,0.03,"No"
"R2023_105058",105058,2023-12-31,2,4,77,0.008,"No"
"R2023_104405",104405,2023-12-31,4,3,72,0.037,"No"
"R2023_106627",106627,2023-12-31,2,4,85,0.008,"No"
"R2023_107740",107740,2023-12-31,4,2,67,0.047,"Yes"
"R2023_105520",105520,2023-12-31,3,4,53,0.015,"No"
"R2023_107279",107279,2023-12-31,4,5,74,0.039,"No"
