"EmployeeID","DepartmentID","JobID","LocationID","ManagerID","HireDate","TerminationDate","EmploymentStatus","TerminationType","WorkerType","EmploymentType","FTE","RemoteStatus","FinalTenureYears"
104786,8,31,4,108439,2020-01-19,NA,"Active",NA,"Employee","Regular",1,"Hybrid",6.14
104207,8,31,9,108439,2020-05-20,NA,"Active",NA,"Employee","Regular",1,"Onsite",5.81
104428,8,31,1,108439,2020-05-29,NA,"Active",NA,"Employee","Regular",0.6,"Hybrid",5.78
100080,8,31,3,108439,2020-08-09,NA,"Active",NA,"Employee","Temporary",1,"Remote",5.58
107537,8,31,12,108439,2020-11-25,NA,"Active",NA,"Employee","Regular",1,"Onsite",5.29
104161,8,31,6,108439,2021-02-04,NA,"Active",NA,"Employee","Regular",1,"Hybrid",5.09
106543,8,31,1,108439,2021-04-21,NA,"Active",NA,"Employee","Regular",1,"Hybrid",4.88
100406,8,31,9,108439,2021-06-04,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",4.76
109878,8,31,12,108439,2021-06-22,NA,"Active",NA,"Employee","Regular",1,"Remote",4.72
103904,8,31,9,108439,2021-07-10,2025-04-22,"Terminated","Voluntary","Employee","Regular",0.8,"Onsite",3.78
101172,8,31,12,108439,2021-07-13,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.66
103402,8,31,3,108439,2022-04-29,NA,"Active",NA,"Employee","Regular",1,"Onsite",3.86
106423,8,31,3,108439,2022-05-06,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",3.84
107247,8,31,12,108439,2022-05-30,NA,"Active",NA,"Employee","Regular",1,"Remote",3.78
103159,8,31,7,108439,2022-07-02,NA,"Active",NA,"Employee","Regular",0.6,"Hybrid",3.69
104813,8,31,7,108439,2023-03-01,NA,"Active",NA,"Employee","Regular",1,"Onsite",3.02
106043,8,31,6,108439,2023-07-10,NA,"Active",NA,"Employee","Regular",1,"Hybrid",2.67
104543,8,31,12,108439,2023-08-01,NA,"Active",NA,"Contractor","Regular",1,"Remote",2.61
106822,8,31,8,108439,2023-11-19,NA,"Active",NA,"Employee","Regular",1,"Onsite",2.3
102349,8,31,8,108439,2024-02-20,NA,"Active",NA,"Employee","Regular",1,"Onsite",2.05
103353,8,31,1,108439,2024-02-29,NA,"Active",NA,"Employee","Regular",1,"Hybrid",2.02
102647,8,31,5,108439,2024-04-09,NA,"Active",NA,"Employee","Regular",1,"Remote",1.92
106273,8,31,2,108439,2024-06-05,NA,"Active",NA,"Employee","Regular",1,"Hybrid",1.76
102530,8,31,2,108439,2024-06-23,NA,"Active",NA,"Employee","Regular",0.6,"Hybrid",1.71
105607,8,31,9,108439,2024-10-27,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",1.37
101008,8,31,6,108439,2025-02-24,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",1.04
105185,8,31,3,108439,2025-08-13,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",0.57
106065,8,31,11,108439,2025-10-26,NA,"Active",NA,"Employee","Regular",1,"Remote",0.37
102814,9,34,6,108439,2013-03-24,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.96
101653,9,34,11,108439,2013-04-26,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.87
101715,9,34,10,108439,2013-05-03,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.85
108720,9,34,5,108439,2013-09-27,NA,"Active",NA,"Employee","Regular",1,"Hybrid",12.45
101339,9,34,5,108439,2013-10-25,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",12.37
108500,9,34,4,108439,2013-10-25,NA,"Active",NA,"Employee","Regular",1,"Remote",12.37
108238,9,34,1,108439,2013-10-27,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.37
103382,9,34,2,108439,2013-10-28,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.36
101175,9,34,1,108439,2014-01-14,NA,"Active",NA,"Employee","Regular",1,"Remote",12.15
105315,9,34,6,108439,2014-02-02,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.1
101853,9,34,7,108439,2014-02-15,NA,"Active",NA,"Employee","Regular",1,"Remote",12.06
109664,9,34,11,108439,2014-03-27,NA,"Active",NA,"Employee","Regular",1,"Hybrid",11.95
107918,9,34,8,108439,2014-09-12,NA,"Active",NA,"Employee","Regular",1,"Remote",11.49
106601,9,34,10,108439,2014-09-21,NA,"Active",NA,"Employee","Regular",1,"Hybrid",11.47
108837,9,34,5,108439,2014-10-17,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.39
108194,9,34,1,108439,2014-12-19,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.22
103622,9,34,10,108439,2015-02-17,NA,"Active",NA,"Employee","Regular",0.6,"Remote",11.06
105880,9,34,2,108439,2015-03-03,NA,"Active",NA,"Contractor","Regular",1,"Onsite",11.02
107878,9,34,9,108439,2015-03-31,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.94
104424,9,34,2,108439,2015-04-18,NA,"Active",NA,"Contractor","Regular",1,"Onsite",10.89
103563,9,34,11,108439,2015-07-17,NA,"Active",NA,"Employee","Regular",1,"Remote",10.65
107884,9,34,8,108439,2015-07-25,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",10.62
105314,9,34,1,108439,2015-08-03,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.6
100055,9,34,10,108439,2016-01-13,NA,"Active",NA,"Employee","Regular",1,"Remote",10.15
103116,9,34,2,108439,2017-01-15,NA,"Active",NA,"Employee","Regular",1,"Remote",9.15
109804,9,34,2,108439,2017-04-25,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",8.87
105005,9,34,12,108439,2017-05-18,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.81
106558,9,34,12,108439,2017-07-10,NA,"Active",NA,"Employee","Regular",0.6,"Remote",8.67
108683,9,34,11,108439,2017-11-17,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.31
108844,9,34,7,108439,2017-12-08,NA,"Active",NA,"Employee","Regular",1,"Remote",8.25
107733,9,34,11,108439,2018-01-28,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.11
107037,9,34,7,108439,2018-06-07,NA,"Active",NA,"Employee","Temporary",0.8,"Remote",7.76
109489,9,34,11,108439,2018-07-17,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.65
107127,9,34,11,108439,2018-11-16,NA,"Active",NA,"Contractor","Regular",1,"Onsite",7.31
100221,9,34,5,108439,2019-01-05,NA,"Active",NA,"Employee","Regular",1,"Remote",7.18
101564,9,34,12,108439,2019-01-07,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.17
106220,9,34,10,108439,2019-01-25,NA,"Active",NA,"Employee","Regular",0.8,"Remote",7.12
107665,9,34,3,108439,2019-05-02,NA,"Active",NA,"Employee","Regular",1,"Hybrid",6.85
103372,9,34,2,108439,2019-09-01,NA,"Active",NA,"Employee","Regular",0.6,"Onsite",6.52
102848,9,34,2,108439,2019-12-29,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.19
109881,9,34,5,108439,2020-04-08,NA,"Active",NA,"Employee","Regular",1,"Hybrid",5.92
107132,9,34,4,108439,2020-05-15,NA,"Active",NA,"Employee","Regular",1,"Onsite",5.82
107227,9,34,10,108439,2020-05-29,NA,"Active",NA,"Employee","Regular",1,"Hybrid",5.78
100438,9,34,4,108439,2020-08-12,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",5.58
104992,9,34,8,108439,2020-09-01,NA,"Active",NA,"Employee","Regular",1,"Onsite",5.52
109507,9,34,9,108439,2020-10-13,NA,"Active",NA,"Employee","Regular",1,"Hybrid",5.41
103600,9,34,4,108439,2021-02-02,NA,"Active",NA,"Employee","Regular",1,"Hybrid",5.1
109849,9,34,10,108439,2021-07-23,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.63
105598,9,34,6,108439,2021-08-16,NA,"Active",NA,"Employee","Regular",1,"Hybrid",4.56
100070,9,34,6,108439,2021-10-16,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",4.4
106958,9,34,1,108439,2021-10-18,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",4.39
104401,9,34,2,108439,2021-10-21,NA,"Active",NA,"Employee","Regular",1,"Remote",4.38
105974,9,34,11,108439,2021-12-20,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.22
109874,9,34,12,108439,2022-02-05,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",4.09
107987,9,34,10,108439,2022-03-11,NA,"Active",NA,"Employee","Regular",1,"Remote",4
108282,9,34,3,108439,2022-06-07,NA,"Active",NA,"Employee","Regular",1,"Onsite",3.76
104283,9,34,4,108439,2022-07-05,NA,"Active",NA,"Employee","Regular",0.6,"Remote",3.68
104502,9,34,11,108439,2022-08-22,NA,"Active",NA,"Employee","Regular",1,"Onsite",3.55
108925,9,34,3,108439,2022-12-04,NA,"Active",NA,"Employee","Regular",1,"Onsite",3.26
106778,9,34,8,108439,2022-12-30,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.19
108105,9,34,9,108439,2023-01-03,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.18
101195,9,34,2,108439,2023-01-14,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.15
107322,9,34,10,108439,2023-03-20,NA,"Active",NA,"Employee","Regular",1,"Onsite",2.97
104115,9,34,4,108439,2023-06-23,NA,"Active",NA,"Employee","Regular",1,"Onsite",2.71
101823,9,34,1,108439,2023-07-12,NA,"Active",NA,"Employee","Regular",1,"Hybrid",2.66
103182,9,34,6,108439,2023-08-12,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",2.58
108823,9,34,11,108439,2023-09-09,NA,"Active",NA,"Employee","Regular",1,"Onsite",2.5
107893,9,34,3,108439,2024-01-14,NA,"Active",NA,"Employee","Regular",1,"Remote",2.15
102747,9,34,12,108439,2024-01-26,NA,"Active",NA,"Employee","Regular",1,"Onsite",2.12
106178,9,34,5,108439,2024-02-20,NA,"Active",NA,"Employee","Regular",1,"Remote",2.05
108510,9,34,7,108439,2024-03-24,NA,"Active",NA,"Employee","Regular",1,"Remote",1.96
104152,9,34,3,108439,2024-04-23,NA,"Active",NA,"Employee","Regular",1,"Hybrid",1.88
103843,9,34,6,108439,2024-05-31,NA,"Active",NA,"Employee","Regular",1,"Remote",1.78
103077,9,34,2,108439,2024-08-28,NA,"Active",NA,"Employee","Regular",1,"Onsite",1.53
100120,9,34,2,108439,2024-09-02,NA,"Active",NA,"Employee","Regular",1,"Onsite",1.52
102455,9,34,2,108439,2024-10-16,NA,"Active",NA,"Employee","Regular",1,"Onsite",1.4
104559,9,34,9,108439,2024-11-15,NA,"Active",NA,"Employee","Regular",1,"Hybrid",1.32
102254,9,34,2,108439,2025-01-08,NA,"Active",NA,"Employee","Regular",1,"Onsite",1.17
107278,9,34,12,108439,2025-01-27,NA,"Active",NA,"Employee","Regular",1,"Remote",1.12
102206,9,34,2,108439,2025-02-24,NA,"Active",NA,"Employee","Regular",1,"Onsite",1.04
108417,9,34,12,108439,2025-03-03,NA,"Active",NA,"Employee","Regular",1,"Hybrid",1.02
105412,9,34,2,108439,2025-03-23,NA,"Active",NA,"Employee","Regular",1,"Remote",0.96
108131,9,34,7,108439,2025-07-19,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.64
107235,9,34,8,108439,2025-09-13,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.49
102119,9,34,3,108439,2025-11-05,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.34
105895,7,27,9,108439,2013-01-16,NA,"Active",NA,"Employee","Regular",1,"Onsite",13.15
109954,7,27,11,108439,2013-04-15,2020-01-16,"Terminated","Voluntary","Employee","Regular",1,"Onsite",6.75
104175,7,27,9,108439,2013-05-07,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.84
108697,7,27,5,108439,2013-05-20,NA,"Active",NA,"Employee","Regular",1,"Remote",12.81
101529,7,27,11,108439,2013-06-13,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",12.74
102598,7,27,4,108439,2013-06-18,NA,"Active",NA,"Employee","Regular",1,"Remote",12.73
106975,7,27,7,108439,2013-06-21,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.72
109583,7,27,10,108439,2013-08-17,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",12.56
104588,7,27,2,108439,2013-10-26,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.37
103375,7,27,8,108439,2013-12-03,NA,"Active",NA,"Employee","Regular",1,"Hybrid",12.27
104834,7,27,2,108439,2013-12-13,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.24
101605,7,27,7,108439,2014-03-25,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.96
105076,7,27,12,108439,2014-04-30,NA,"Active",NA,"Employee","Regular",1,"Remote",11.86
102636,7,27,3,108439,2014-05-12,NA,"Active",NA,"Employee","Regular",1,"Hybrid",11.83
107561,7,27,5,108439,2015-01-17,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",11.14
106198,7,27,8,108439,2015-01-21,NA,"Active",NA,"Employee","Regular",1,"Remote",11.13
109416,7,27,6,108439,2015-03-14,NA,"Active",NA,"Employee","Regular",1,"Hybrid",10.99
104819,7,27,7,108439,2015-11-17,NA,"Active",NA,"Employee","Regular",0.6,"Hybrid",10.31
107991,7,27,3,108439,2016-01-08,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.17
103923,7,27,11,108439,2016-02-09,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.08
105575,7,27,9,108439,2016-03-20,NA,"Active",NA,"Employee","Regular",1,"Onsite",9.97
104526,7,27,12,108439,2016-06-15,NA,"Active",NA,"Employee","Regular",1,"Remote",9.73
109184,7,27,9,108439,2016-12-11,NA,"Active",NA,"Employee","Regular",1,"Onsite",9.24
103667,7,27,3,108439,2016-12-14,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",9.24
102864,7,27,6,108439,2017-01-03,2022-02-22,"Terminated","Voluntary","Employee","Regular",1,"Hybrid",5.14
107853,7,27,3,108439,2017-08-22,2025-04-17,"Terminated","Involuntary","Employee","Regular",1,"Hybrid",7.65
105514,7,27,4,108439,2017-12-19,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.22
106759,7,27,11,108439,2018-06-05,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.76
105782,7,27,7,108439,2018-09-18,NA,"Active",NA,"Employee","Regular",1,"Hybrid",7.47
100415,7,27,4,108439,2018-09-21,NA,"Active",NA,"Employee","Regular",1,"Hybrid",7.47
102246,7,27,7,108439,2018-10-05,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.43
107354,7,27,7,108439,2018-12-18,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.22
101688,7,27,1,108439,2019-04-02,NA,"Active",NA,"Contractor","Regular",0.8,"Remote",6.94
101859,7,27,1,108439,2019-05-02,2022-07-04,"Terminated","Voluntary","Employee","Regular",1,"Onsite",3.17
101268,7,27,7,108439,2019-10-05,NA,"Active",NA,"Employee","Temporary",0.8,"Hybrid",6.43
107391,7,27,10,108439,2020-02-08,2025-11-30,"Terminated","Voluntary","Employee","Regular",0.6,"Onsite",5.81
105739,7,27,6,108439,2020-03-28,NA,"Active",NA,"Employee","Regular",1,"Onsite",5.95
109553,7,27,1,108439,2020-05-16,NA,"Active",NA,"Employee","Regular",1,"Hybrid",5.82
102661,7,27,11,108439,2020-12-09,NA,"Active",NA,"Employee","Regular",1,"Remote",5.25
104933,7,27,7,108439,2020-12-16,2026-02-27,"Terminated","Voluntary","Employee","Regular",1,"Hybrid",5.2
105131,7,27,6,108439,2021-01-12,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",5.16
100010,7,27,3,108439,2021-03-10,NA,"Active",NA,"Employee","Regular",1,"Hybrid",5
105642,7,27,9,108439,2021-03-16,NA,"Active",NA,"Employee","Regular",1,"Hybrid",4.98
105158,7,27,3,108439,2021-03-28,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.95
107273,7,27,11,108439,2021-04-20,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.89
100404,7,27,9,108439,2021-06-02,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",4.77
101828,7,27,1,108439,2021-07-24,NA,"Active",NA,"Employee","Regular",0.6,"Onsite",4.63
108597,7,27,8,108439,2021-08-23,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.55
101027,7,27,4,108439,2021-09-08,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.5
109310,7,27,12,108439,2022-01-13,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",4.15
109723,7,27,1,108439,2022-05-05,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.85
103789,7,27,8,108439,2022-06-09,2025-02-07,"Terminated","Voluntary","Employee","Regular",1,"Hybrid",2.67
101630,7,27,6,108439,2022-09-21,NA,"Active",NA,"Employee","Regular",1,"Onsite",3.47
104244,7,27,4,108439,2022-11-07,NA,"Active",NA,"Employee","Regular",1,"Remote",3.34
101687,7,27,6,108439,2022-11-25,NA,"Active",NA,"Employee","Regular",1,"Remote",3.29
108931,7,27,9,108439,2023-03-16,NA,"Active",NA,"Employee","Regular",1,"Hybrid",2.98
109192,7,27,7,108439,2023-08-03,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",2.6
105228,7,27,12,108439,2023-08-22,NA,"Active",NA,"Employee","Regular",1,"Remote",2.55
106409,7,27,9,108439,2023-11-28,NA,"Active",NA,"Employee","Regular",1,"Hybrid",2.28
109956,7,27,12,108439,2023-12-10,NA,"Active",NA,"Employee","Regular",1,"Remote",2.25
101108,7,27,10,108439,2024-04-29,NA,"Active",NA,"Employee","Regular",1,"Onsite",1.86
100327,7,27,7,108439,2024-06-07,NA,"Active",NA,"Employee","Temporary",1,"Onsite",1.76
105666,7,27,9,108439,2024-06-28,NA,"Active",NA,"Employee","Regular",0.8,"Remote",1.7
109978,7,27,1,108439,2024-09-26,NA,"Active",NA,"Employee","Regular",1,"Hybrid",1.45
101144,7,27,12,108439,2024-10-13,NA,"Active",NA,"Employee","Regular",1,"Onsite",1.41
101718,7,27,8,108439,2024-10-21,NA,"Active",NA,"Employee","Regular",1,"Remote",1.38
105183,7,27,10,108439,2025-01-26,NA,"Active",NA,"Employee","Regular",1,"Hybrid",1.12
101585,7,27,2,108439,2025-02-27,NA,"Active",NA,"Employee","Temporary",1,"Onsite",1.03
104338,7,27,2,108439,2025-03-12,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",0.99
103790,7,27,3,108439,2025-06-26,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.7
109715,7,27,12,108439,2025-07-20,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.64
107879,7,27,7,108439,2025-08-09,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.58
104416,10,37,1,108439,2013-01-31,NA,"Active",NA,"Employee","Regular",1,"Onsite",13.1
107944,10,37,3,108439,2013-03-11,NA,"Active",NA,"Employee","Regular",0.6,"Remote",13
101631,10,37,1,108439,2013-12-17,2021-07-15,"Terminated","Voluntary","Employee","Regular",1,"Hybrid",7.58
107819,10,37,9,108439,2013-12-23,NA,"Active",NA,"Employee","Temporary",1,"Remote",12.21
106920,10,37,1,108439,2014-01-11,NA,"Active",NA,"Employee","Regular",1,"Hybrid",12.16
101167,10,37,9,108439,2014-02-05,NA,"Active",NA,"Employee","Regular",1,"Hybrid",12.09
107022,10,37,1,108439,2014-02-13,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",12.07
104220,10,37,9,108439,2014-06-18,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.73
108620,10,37,4,108439,2014-06-21,NA,"Active",NA,"Employee","Regular",1,"Hybrid",11.72
103722,10,37,10,108439,2014-07-17,NA,"Active",NA,"Employee","Regular",1,"Hybrid",11.65
109527,10,37,5,108439,2014-09-12,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.49
103887,10,37,7,108439,2014-11-19,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.3
108820,10,37,5,108439,2015-02-19,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.05
101543,10,37,7,108439,2015-03-02,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.02
106905,10,37,11,108439,2015-11-03,NA,"Active",NA,"Employee","Regular",1,"Hybrid",10.35
104561,10,37,6,108439,2015-11-16,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.31
109313,10,37,10,108439,2015-12-12,NA,"Active",NA,"Employee","Temporary",0.8,"Remote",10.24
104050,10,37,6,108439,2016-02-18,NA,"Active",NA,"Employee","Regular",1,"Hybrid",10.05
109097,10,37,11,108439,2016-03-14,NA,"Active",NA,"Employee","Regular",1,"Hybrid",9.99
100545,10,37,7,108439,2016-05-21,NA,"Active",NA,"Employee","Regular",1,"Remote",9.8
109331,10,37,1,108439,2016-09-22,NA,"Active",NA,"Employee","Regular",1,"Onsite",9.46
103328,10,37,2,108439,2017-04-28,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.87
103428,10,37,2,108439,2017-07-13,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.66
106676,10,37,7,108439,2017-08-10,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.58
103625,10,37,1,108439,2017-08-24,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",8.54
105374,10,37,5,108439,2017-09-07,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.5
108371,10,37,1,108439,2017-11-26,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",8.28
105983,10,37,11,108439,2018-01-04,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.18
109865,10,37,9,108439,2018-03-26,NA,"Active",NA,"Employee","Regular",1,"Hybrid",7.96
101071,10,37,7,108439,2018-04-03,2025-01-21,"Terminated","Voluntary","Employee","Regular",1,"Onsite",6.8
109122,10,37,2,108439,2018-07-19,NA,"Active",NA,"Employee","Regular",1,"Hybrid",7.64
100820,10,37,8,108439,2018-08-20,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.55
103818,10,37,9,108439,2018-09-26,NA,"Active",NA,"Employee","Temporary",1,"Onsite",7.45
103416,10,37,8,108439,2018-10-11,NA,"Active",NA,"Employee","Regular",1,"Remote",7.41
103691,10,37,7,108439,2018-11-10,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.33
103050,10,37,6,108439,2018-11-23,NA,"Active",NA,"Employee","Regular",0.8,"Remote",7.29
108919,10,37,4,108439,2019-03-02,NA,"Active",NA,"Employee","Regular",1,"Hybrid",7.02
101209,10,37,12,108439,2019-04-17,NA,"Active",NA,"Contractor","Regular",1,"Onsite",6.9
107090,10,37,1,108439,2019-05-13,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.82
101360,10,37,1,108439,2019-05-14,NA,"Active",NA,"Employee","Regular",0.6,"Remote",6.82
105476,10,37,6,108439,2019-07-30,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.61
107693,10,37,9,108439,2020-01-14,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.15
101521,10,37,1,108439,2020-03-01,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.02
104555,10,37,2,108439,2020-03-21,2025-11-29,"Terminated","Voluntary","Employee","Regular",1,"Hybrid",5.69
106758,10,37,1,108439,2020-04-28,NA,"Active",NA,"Employee","Temporary",0.8,"Onsite",5.87
102735,10,37,10,108439,2020-06-20,NA,"Active",NA,"Employee","Regular",1,"Hybrid",5.72
101130,10,37,10,108439,2020-08-15,NA,"Active",NA,"Employee","Regular",1,"Onsite",5.57
102844,10,37,1,108439,2020-12-31,2024-12-03,"Terminated","Voluntary","Employee","Regular",1,"Hybrid",3.92
109844,10,37,9,108439,2021-05-08,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.84
108260,10,37,2,108439,2021-09-24,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.46
109960,10,37,2,108439,2022-01-24,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.12
104238,10,37,11,108439,2022-02-05,NA,"Active",NA,"Employee","Regular",1,"Hybrid",4.09
101217,10,37,3,108439,2022-02-07,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",4.08
104880,10,37,5,108439,2022-03-04,NA,"Active",NA,"Employee","Regular",1,"Hybrid",4.02
106095,10,37,1,108439,2022-04-27,NA,"Active",NA,"Employee","Regular",1,"Onsite",3.87
101771,10,37,12,108439,2022-05-23,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.8
102294,10,37,1,108439,2022-07-16,NA,"Active",NA,"Employee","Regular",0.6,"Hybrid",3.65
106105,10,37,1,108439,2022-08-24,NA,"Active",NA,"Employee","Regular",1,"Onsite",3.54
103354,10,37,6,108439,2022-10-18,NA,"Active",NA,"Employee","Regular",1,"Onsite",3.39
104470,10,37,9,108439,2022-12-24,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",3.21
102980,10,37,3,108439,2023-01-11,NA,"Active",NA,"Employee","Regular",1,"Remote",3.16
106734,10,37,9,108439,2023-03-05,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.01
100758,10,37,8,108439,2023-09-04,2025-01-10,"Terminated","Voluntary","Employee","Regular",1,"Remote",1.35
107512,10,37,9,108439,2023-09-16,NA,"Active",NA,"Employee","Regular",1,"Onsite",2.48
103551,10,37,1,108439,2023-09-19,NA,"Active",NA,"Employee","Regular",1,"Hybrid",2.47
105636,10,37,10,108439,2023-12-19,NA,"Active",NA,"Employee","Regular",1,"Hybrid",2.22
106262,10,37,2,108439,2024-01-08,NA,"Active",NA,"Employee","Regular",1,"Remote",2.17
102160,10,37,8,108439,2024-03-30,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",1.95
