"PromotionEventID","EmployeeID","PromotionDate","PriorJobLevel","NewJobLevel","PromotionType"
"P104832_1",104832,2020-04-27,1,1,"Promotion"
"P102595_1",102595,2023-11-07,1,1,"In-Level Progression"
"P109757_1",109757,2020-12-25,1,1,"In-Level Progression"
"P109757_2",109757,2022-01-20,1,1,"Promotion"
"P108461_1",108461,2024-11-12,1,1,"Promotion"
"P103337_1",103337,2022-01-31,1,1,"Promotion"
"P105466_1",105466,2023-04-12,1,1,"Promotion"
"P104112_1",104112,2025-07-25,1,1,"Promotion"
"P102164_1",102164,2022-12-24,1,1,"In-Level Progression"
"P102164_2",102164,2024-10-17,1,1,"In-Level Progression"
"P103304_1",103304,2023-06-28,1,1,"In-Level Progression"
"P103304_2",103304,2025-02-20,1,1,"Promotion"
"P104615_1",104615,2022-12-12,1,1,"Promotion"
"P100662_1",100662,2024-01-25,1,1,"Promotion"
"P100237_1",100237,2022-06-28,1,1,"In-Level Progression"
"P109611_1",109611,2022-06-01,1,1,"Promotion"
"P106566_1",106566,2024-03-14,1,1,"Promotion"
"P106813_1",106813,2024-12-15,1,1,"In-Level Progression"
"P105424_1",105424,2022-08-18,1,1,"Promotion"
"P109115_1",109115,2024-01-02,1,1,"Promotion"
"P109115_2",109115,2025-04-04,1,1,"Promotion"
"P101790_1",101790,2023-05-30,1,1,"Promotion"
"P103192_1",103192,2024-12-15,1,1,"In-Level Progression"
"P107257_1",107257,2025-01-04,1,1,"Promotion"
"P106764_1",106764,2023-02-08,1,1,"Promotion"
"P108169_1",108169,2024-07-16,1,1,"Promotion"
"P100323_1",100323,2024-01-10,1,1,"Promotion"
"P101026_1",101026,2025-03-22,1,1,"Promotion"
"P106790_1",106790,2025-10-01,1,1,"In-Level Progression"
"P100084_1",100084,2023-10-03,1,1,"Promotion"
"P106713_1",106713,2023-09-16,1,1,"In-Level Progression"
"P101742_1",101742,2024-03-30,1,1,"Promotion"
"P101286_1",101286,2024-01-21,1,1,"Promotion"
"P105535_1",105535,2025-02-18,1,1,"Promotion"
"P106885_1",106885,2025-06-19,1,1,"In-Level Progression"
"P108130_1",108130,2025-02-15,1,1,"Promotion"
"P103334_1",103334,2025-02-08,1,1,"Promotion"
"P103334_2",103334,2025-08-13,1,1,"Promotion"
"P103968_1",103968,2024-09-20,1,1,"In-Level Progression"
"P109585_1",109585,2024-12-17,1,1,"Promotion"
"P108490_1",108490,2025-02-21,1,1,"Promotion"
"P101083_1",101083,2025-10-14,1,1,"Promotion"
"P104322_1",104322,2025-02-01,1,1,"Promotion"
"P104322_2",104322,2025-09-01,1,1,"In-Level Progression"
"P103336_1",103336,2025-09-07,1,1,"In-Level Progression"
"P101574_1",101574,2024-10-07,1,1,"Promotion"
"P104898_1",104898,2025-06-06,1,1,"Promotion"
"P100487_1",100487,2025-07-01,1,1,"In-Level Progression"
"P106860_1",106860,2025-07-14,1,1,"Promotion"
"P107026_1",107026,2025-02-23,1,1,"Promotion"
"P107756_1",107756,2025-05-24,1,1,"Promotion"
"P104929_1",104929,2026-01-13,1,1,"Promotion"
"P105745_1",105745,2025-08-06,1,1,"Promotion"
"P105745_2",105745,2025-12-03,1,1,"In-Level Progression"
"P104498_1",104498,2025-11-13,1,1,"Promotion"
"P103705_1",103705,2025-12-16,1,1,"Promotion"
